source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,bp_rp,ruwe,membership_probability,hr23_ruwe,hr23_nss
5338650606749320064,166.47240532353698,-58.93907452810536,2.092201798941398,0.13943356,18.340773,550.4791,19.702616,21.624659,17.210922,86.13129,1.3985443,2.4916935,1.0844115,1.0,1.0844115,0.0
5338650744188318848,166.54231768402394,-58.9412193053711,2.096472252194843,0.022169609,11.097283,4051.7031,11.2407875,1911.5,10.836299,3603.1555,1.1707405,0.40448856,1.1923971,0.930094353445222,1.1923971,0.0
5338650847267616512,166.58314827713525,-58.912490855226906,2.1047044858670225,0.034889504,15.913249,2853.4949,16.67556,193.91335,15.042935,456.48358,1.2976632,1.6326246,1.0853564,0.793646820960446,1.0853564,0.0
5338651117797806976,166.5326061146587,-58.89216601004807,2.0978815029806293,0.023683278,8.4417,3361.6726,8.42597,2901.6272,8.431976,3042.404,1.1605221,-0.006006241,0.779066,0.925516656888013,0.779066,0.0
5338651186519101952,166.51111353577787,-58.88697412858916,2.098462263656449,0.026887288,15.153634,1794.5627,15.666881,66.25374,14.288964,70.61833,1.3854599,1.3779163,1.0496598,0.977471812539831,1.0496598,0.0
5338651637541468032,166.38789710541838,-58.91043452806364,2.0967635205502653,0.013691539,10.97657,3489.8938,11.105929,1936.9258,10.739778,3207.9612,1.1672779,0.3661518,0.7628187,0.819696845378794,0.7628187,0.0
5338651774980489216,166.47203612479152,-58.90623050170036,2.1000301073245202,0.08722923,16.086355,688.9551,17.132622,127.50237,15.018098,360.8045,1.4026074,2.114524,2.2117343,0.902155309910148,2.2117343,0.0
5338652045510742016,166.4025423473201,-58.8845840888208,2.077816304830788,0.014790427,11.478457,3717.7021,11.677739,1811.6294,11.140854,2905.318,1.1780623,0.53688526,0.8334963,0.912975992227076,0.8334963,0.0
5338652118577887616,166.3652570271634,-58.861024021298675,2.0776811945263507,0.017220208,11.320954,1902.918,11.50566,1040.3252,11.011552,1209.8389,1.1714926,0.4941082,0.8954373,0.872296866486377,0.8954373,0.0
5338652256016873472,166.38859177146014,-58.851681906271025,2.0648105585385625,0.011920647,12.076157,7160.195,12.322375,2511.634,11.678807,3060.7224,1.1850208,0.64356804,0.81705785,0.850615247314904,0.81705785,0.0
5338652457833563648,166.28496628228243,-58.972920717666724,2.0958376956675178,0.09024152,17.84159,770.54004,19.074425,41.00612,16.732563,220.4845,1.4020119,2.3418617,1.015541,0.836613508922066,1.015541,0.0
5338652633973662464,166.22439768690498,-58.956237032413064,2.0568077147226864,0.014377351,13.979021,2385.905,14.397814,435.37042,13.396935,826.48676,1.2126456,1.0008783,0.9552271,0.79436636083706,0.9552271,0.0
5338652664010801280,166.1916265027182,-58.96182460570038,2.0833755193322188,0.25056967,19.572065,351.78076,21.194845,7.282837,18.36704,37.967968,1.4397774,2.8278046,1.0067881,0.881171016330545,1.0067881,0.0
5338652767065254656,166.23811829603784,-58.94122098150453,2.0510913431641384,0.01046384,11.860192,7023.4976,12.088889,2128.4941,11.484895,3334.5286,1.1822225,0.60399437,0.7624772,0.72484744172747,0.7624772,0.0
5338652805740074752,166.2259788429495,-58.94489027567625,2.1148711904386377,0.36015218,19.97514,267.9496,21.917953,5.949189,18.852505,38.2146,1.3049188,3.0654488,0.9980506,0.751523958237264,0.9980506,0.0
5338653282461326336,166.27144755479043,-58.90965052853959,2.1017241170195273,0.01289334,10.609497,4691.894,10.704961,3771.5386,10.431379,3678.5696,1.1601522,0.2735815,0.81716007,0.91820690146427,0.81716007,0.0
5338653454260022784,166.1716915999001,-58.94643298118761,2.0798849998861844,0.009897255,12.252909,4779.5063,12.5677395,1480.3015,11.772851,1871.0052,1.1976626,0.7948885,0.84928083,0.803866417669695,0.84928083,0.0
5338653767845414144,166.09591439903784,-58.91872702893538,2.098524505958069,0.0153384,10.071212,3576.2344,10.120602,2965.1519,9.9656925,3240.6216,1.1568645,0.15490913,0.7862334,0.957204475373902,0.7862334,0.0
5338653802205155584,166.10351194245357,-58.905260512680215,2.0670830572796346,0.029015455,15.687015,2647.2483,16.411678,380.1017,14.860591,646.4353,1.2731701,1.5510874,0.96963745,0.840193112808905,0.96963745,0.0
5338653836564519936,166.1322265617914,-58.91702605103409,2.065491384703223,0.025144659,15.49906,727.4505,16.159851,201.63571,14.702211,251.91441,1.2714981,1.4576397,0.96043205,0.717770349947845,0.96043205,0.0
5338653939612942848,166.10431418569794,-58.88397314617414,2.1221163939111714,0.18914156,18.7187,383.25803,18.61522,9.325283,17.107203,29.712805,2.654735,1.5080166,1.151809,0.772618007173992,1.151809,0.0
5338654278895693056,166.14229540185698,-58.86895179688588,2.0931139587452816,0.029304156,15.509452,2754.2493,16.201742,573.257,14.700916,914.2419,1.2697054,1.5008259,1.1082082,0.906210958741993,1.1082082,0.0
5338654351960981504,166.12591089315038,-58.86300502057047,2.129437321577783,0.016694378,9.837023,3662.8704,9.884741,2398.897,9.731436,2186.3357,1.1579608,0.15330505,0.83603483,0.776158985275831,0.83603483,0.0
5338654351960982400,166.12727620144528,-58.86383729954353,2.1245319756233267,0.02874867,15.370745,556.77356,15.076278,17.18862,14.241214,39.99405,2.1424744,0.83506393,1.0222145,0.785579639506765,1.0222145,0.0
5338654558119211776,166.3335180586149,-58.899206040568934,2.0890186549144922,0.052133054,16.447186,1504.3092,17.536167,100.8872,15.355092,241.9519,1.4169269,2.181075,1.1470546,0.962459837707961,1.1470546,0.0
5338654661198473216,166.3285894081097,-58.87497099035068,2.0788727387343884,0.021075703,14.652389,2376.1943,15.16382,617.39386,13.985495,703.8454,1.2307712,1.1783257,0.91544974,0.715241744406926,0.91544974,0.0
5338655039155627008,166.2499079555999,-58.83136596647462,2.1064253823623926,0.01643475,9.86155,3391.968,9.894397,2960.0676,9.787414,3022.363,1.1542875,0.106983185,0.8154692,1.0,0.8154692,0.0
5338655107875129088,166.35985740936323,-58.856925357243334,2.0960812850385326,0.018758377,14.494283,2479.4534,14.983194,630.20184,13.848518,875.46204,1.2252675,1.134676,0.9359484,0.874382169917939,0.9359484,0.0
5338655107875147136,166.34823360877616,-58.842463049893624,2.0808113136086557,0.014471446,10.38678,3109.334,10.472512,1857.8724,10.222481,2758.5332,1.1598593,0.25003147,0.83173275,1.0,0.83173275,0.0
5338655176594612992,166.3229494260382,-58.84000330996423,2.11459036688708,0.03945528,16.01306,1563.5045,16.82822,219.20052,15.134299,597.07983,1.2879176,1.6939211,0.9274555,0.789968045540058,0.9274555,0.0
5338655245314145152,166.36927188079338,-58.82523497188156,2.0866617901788067,0.029124996,12.886455,2911.6714,13.267041,974.6347,12.317951,1135.417,1.2213621,0.94909,1.8989886,0.998937231387097,1.8989886,0.0
5338655348393288064,166.304714242288,-58.842360115241455,2.1059123022811486,0.020074638,9.245594,3816.8657,9.250112,2135.0168,9.213978,2673.021,1.1555787,0.036133766,0.8702609,0.858514107601626,0.8702609,0.0
5338655520192048512,166.3132720907579,-58.808869952345255,2.1183434889361963,0.012018997,12.575594,3778.0222,12.862728,1293.7065,12.128795,1322.9274,1.1919239,0.73393345,0.91540086,0.85391173186021,0.91540086,0.0
5338655584570203520,166.28331407272913,-58.79228085769613,2.0365211304299065,0.1658879,18.64965,541.5416,20.252666,10.422289,17.45906,60.945972,1.4259006,2.7936058,1.0646288,0.752570983304909,1.0646288,0.0
5338655722002740352,166.186070861532,-58.828096258866346,2.0900933913645527,0.010483158,12.195616,6997.4253,12.446716,2322.5847,11.790575,3368.2727,1.1867428,0.6561413,0.7738335,0.897325976039683,0.7738335,0.0
5338655790726793216,166.22647919301113,-58.82180842602796,2.101183073525093,0.09999895,17.991615,785.82043,19.360662,34.208214,16.875378,190.45044,1.3823278,2.4852848,0.9217112,0.735366473301595,0.9217112,0.0
5338655898149232256,166.16272704756,-58.832590449768695,2.1049711934142117,0.022983622,15.109249,2497.924,15.718637,411.2222,14.357297,622.21545,1.2551084,1.3613405,1.0047858,0.865907227305398,1.0047858,0.0
5338655928161170432,166.1647608615572,-58.82756145211947,2.0621143685463603,0.011138969,12.228724,5460.7593,12.48199,1715.7703,11.820057,2342.0176,1.1876398,0.66193295,0.8754378,0.704978068781856,0.8754378,0.0
5338656099962080896,166.1482366999997,-58.806936030591835,2.086927890141388,0.01191866,12.34267,2756.0417,12.645993,1052.0834,11.873609,1232.5461,1.1968448,0.77238464,0.96589535,0.888139351887388,0.96589535,0.0
5338656241746646016,166.19828151566242,-58.803164801470125,2.0760394642559925,0.030873029,15.63778,2931.524,16.360012,398.91922,14.821078,576.6605,1.2659708,1.5389338,0.9915503,0.762100018634762,0.9915503,0.0
5338656310466218368,166.23411541194486,-58.79101810905155,2.094420129856893,0.014056932,13.608162,1463.8582,13.957634,231.23672,12.994587,185.48997,1.2663296,0.963047,0.98254347,0.773291685549943,0.98254347,0.0
5338656310466146176,166.22932743545553,-58.78684176584571,2.104894505037938,0.013100035,13.414476,2300.88,13.772511,723.00525,12.889278,850.1414,1.2042975,0.8832321,0.9613671,0.783633128886718,0.9613671,0.0
5338656310466150016,166.23357899759765,-58.779131815618975,2.078472699027072,0.059550922,14.608756,1692.9698,15.148208,468.01486,13.891913,923.9999,1.2558625,1.2562943,3.1215672,0.81309032850825,3.1215672,0.0
5338656344795175936,166.2494220727004,-58.78306702625951,2.0845220104770967,0.122910954,18.120268,795.506,19.465895,30.511421,16.993242,160.80447,1.3985599,2.4726524,1.0889027,0.851259630220141,1.0889027,0.0
5338656477916975104,166.17827634918007,-58.77782127853109,2.078426630934143,0.012882161,11.747595,6501.3223,11.962098,1385.949,11.387522,2552.0122,1.1816704,0.5745764,0.7728054,0.875809042643254,0.7728054,0.0
5338656684075397376,166.15484720075887,-58.73057846035919,2.1065468300991093,0.01677124,9.748195,3730.605,9.7831955,1879.7028,9.665376,3752.391,1.156511,0.117819786,0.82260215,0.735959153295296,0.82260215,0.0
5338656821514375040,166.56379731029335,-58.882317692156555,2.0864917264868863,0.01458619,11.761152,5942.3213,11.979683,2013.4845,11.399013,3348.4216,1.1805842,0.58067036,0.93533015,0.709896981991255,0.93533015,0.0
5338656855874114176,166.60057353260004,-58.88871230857479,2.071565848172016,0.012567845,11.7048025,7392.27,11.921806,1627.4807,11.341295,3030.9092,1.1821594,0.5805111,0.74391294,0.905530829095528,0.74391294,0.0
5338656860222332800,166.6020771791668,-58.880732857931676,2.077463091012635,0.033257958,15.790236,855.2617,16.532925,222.68726,14.953889,266.27844,1.2753185,1.5790358,1.0590986,0.977471812539831,1.0590986,0.0
5338657100740474112,166.5271400411256,-58.86945298630797,2.075572693047586,0.013572845,10.7007,4434.1216,10.81599,1518.699,10.488402,3002.3918,1.163995,0.32758808,0.74928564,0.896230366513085,0.74928564,0.0
5338657169460008064,166.5546713185809,-58.8440465306107,2.0586663689562528,0.023614984,8.025112,3602.9648,8.060064,1814.4749,7.914399,1966.4613,1.1683652,0.14566517,0.9097336,0.704375499123758,0.9097336,0.0
5338657375618480384,166.59334540367195,-58.83099646770851,2.0792553488235757,0.012449816,12.028834,6367.3325,12.268259,1870.8461,11.639335,2208.4475,1.1842772,0.62892437,0.8618921,0.888915497562539,0.8618921,0.0
5338657478697698560,166.5817019534428,-58.8254993741662,2.0988574596823883,0.014155126,13.542815,1997.7902,13.914439,663.1712,13.003462,702.1696,1.2067714,0.91097736,0.8707325,0.818968472624337,0.8707325,0.0
5338657547387490432,166.54644249560226,-58.83271669548865,2.1198324475806154,0.18588273,18.630049,459.2317,20.188133,20.486834,17.453428,93.93143,1.4167906,2.734705,1.0575423,0.860607961083065,1.0575423,0.0
5338657616137080960,166.54267036742354,-58.82661770755951,2.102931708969773,0.014883895,13.605344,2464.2268,13.98003,610.579,13.063635,844.1544,1.206824,0.9163952,0.9457238,0.871024198191159,0.9457238,0.0
5338657646150200192,166.54806069444402,-58.818658247933655,2.0614409336917703,0.068993084,17.12811,1059.0428,18.194654,57.423023,16.095875,276.82687,1.3607486,2.0987797,0.9326098,0.717163399063304,0.9326098,0.0
5338657783587036032,166.5449722771033,-58.7866354465298,2.0213006724991613,0.016206257,11.496684,3273.0693,11.684186,1395.0717,11.176299,1607.0839,1.1756089,0.5078869,0.80464673,0.74519871830109,0.80464673,0.0
5338657856654734720,166.49095523870352,-58.84749157827743,2.098089037515281,0.016541695,14.230618,1797.052,14.680997,432.4112,13.617588,552.1698,1.2193075,1.0634089,0.9218511,0.991876934973668,0.9218511,0.0
5338657886672480768,166.46622237394374,-58.851557550791505,2.097888185353762,0.037230223,16.123482,429.33237,16.924122,93.90892,15.20654,173.54732,1.3263706,1.7175817,0.97611517,0.899692965974215,0.97611517,0.0
5338657925374197632,166.4692219324215,-58.84699831474347,2.094620398868629,0.0164319,10.959292,4003.522,11.090416,1702.3871,10.725071,2973.4148,1.1649942,0.365345,0.88024986,0.782906310394938,0.88024986,0.0
5338657959733969536,166.50498384578373,-58.840397404601845,2.1146103095931594,0.0115178125,12.141655,4074.6665,12.385083,1218.1398,11.7363405,1949.643,1.1909775,0.6487427,0.81357425,0.76661318361507,0.81357425,0.0
5338658097172882304,166.42675410705021,-58.836185975415,2.121466081277382,0.017534683,8.812638,3627.5894,8.837061,2837.2964,8.732131,3024.0476,1.1624194,0.104929924,0.83108354,0.917269429243722,0.83108354,0.0
5338658268971641088,166.43671033841602,-58.79841309254563,2.120128515564722,0.019831693,13.94645,1932.9144,14.380594,509.56418,13.337014,682.08636,1.2240775,1.04358,1.383895,0.862313016365712,1.383895,0.0
5338658406410641280,166.4944912942605,-58.790860981378096,2.147001494529535,0.07585438,17.423935,890.787,18.621468,85.91687,16.364887,234.63708,1.3571173,2.2565804,0.9885787,0.806746688282092,0.9885787,0.0
5338658578209340672,166.47377741385134,-58.77837625047052,2.0933373152258015,0.014983089,13.877428,3569.7598,14.259112,479.9613,13.283987,574.8533,1.2373548,0.9751253,0.9748311,1.0,0.9748311,0.0
5338658681288530688,166.45291014392365,-58.78559645480199,2.0642122266436265,0.09665806,15.173372,1117.5775,15.795944,441.2116,14.370352,1278.6217,1.2906352,1.4255924,4.111242,0.896711786019811,4.111242,0.0
5338658681288546560,166.46491454622642,-58.7812567612442,2.090255772802764,0.010727717,12.256683,6686.4956,12.511803,1859.2308,11.848254,2848.0205,1.1865261,0.66354847,0.8068174,0.977471812539831,0.8068174,0.0
5338658681288548352,166.45159307097938,-58.77553447031149,2.06595130826113,0.02184901,14.905005,4098.6714,15.466166,715.8083,14.200931,945.5612,1.2376038,1.265235,0.9581674,0.73973157776862,0.9581674,0.0
5338658681288553856,166.44811456977558,-58.77088341043214,2.102155139642171,0.011289604,12.283995,5251.028,12.540783,1485.0802,11.873035,2621.2017,1.1870769,0.6677475,0.8795585,0.743880736607919,0.8795585,0.0
5338658745659705344,166.40787752991193,-58.76363157472174,2.0929104607547795,0.024378266,9.640453,4360.172,9.664932,2573.571,9.574081,3199.752,1.1565189,0.09085083,1.1114509,0.90639073713825,1.1114509,0.0
5338658780019444736,166.45514301582244,-58.76712625138404,2.0909587525729587,0.011919125,12.184675,6978.777,12.432123,2654.8772,11.784209,3139.5327,1.186111,0.64791393,0.94164836,0.977471812539831,0.94164836,0.0
5338658853087265920,166.42171473701026,-58.750162734452104,2.095128054780157,0.020275563,14.799347,3416.0466,15.327372,489.5225,14.11952,858.6063,1.2332271,1.2078514,0.942279,1.0,0.942279,0.0
5338658921806764672,166.63234380204707,-58.811551685950775,2.0917562700057366,0.02116376,14.694779,2702.2114,15.214431,485.0018,14.014152,645.1885,1.23726,1.2002792,0.9339253,0.842997782532309,0.9339253,0.0
5338658956166512000,166.64614253053867,-58.810501734283555,2.1071843301745026,0.017116457,13.875498,2180.496,14.278082,556.79456,13.302688,497.8977,1.2139418,0.97539425,0.9382366,0.808889274814516,0.9382366,0.0
5338659127965237632,166.62134531917084,-58.7795584170765,2.1051054521082513,0.016909186,13.959886,2157.1826,14.368611,576.0761,13.381476,470.7238,1.214807,0.98713493,0.9207527,0.981322500277001,0.9207527,0.0
5338659295415520384,166.54652822945596,-58.766411781436375,2.057927653123753,0.018751282,10.468983,3364.9163,10.549237,3035.0906,10.317995,3243.9312,1.1572816,0.23124218,0.95439464,0.766480185642869,0.95439464,0.0
5338659368483430912,166.5857569155896,-58.74831026962733,2.0836509057128962,0.017789776,9.774908,3866.0723,9.812642,2676.254,9.684593,2781.1758,1.1578925,0.1280489,0.8126813,0.95252184904014,0.8126813,0.0
5338659398494731904,166.54758976115068,-58.74944700012683,2.060158562679982,0.016601099,10.352764,3188.3193,10.439761,1610.3944,10.186433,2045.2748,1.1599962,0.25332832,0.78056675,0.820803375806657,0.78056675,0.0
5338659505922421120,166.6493020990456,-58.74413917844277,2.0746891822862206,0.026206506,7.79215,3458.3647,7.781554,2619.8872,7.7701077,1748.2457,1.1618973,0.011446476,0.804173,0.8953191077191,0.804173,0.0
5338659535933686016,166.62092278120645,-58.75039207487277,2.0888539479335977,0.04137056,12.112465,2163.776,12.350982,1748.5895,11.658874,1744.7379,1.2214047,0.69210815,3.0427258,0.743027759405319,3.0427258,0.0
5338659883879549696,166.6054581058034,-58.721958866490745,2.086485962877504,0.016521286,13.903183,1679.1405,14.314824,404.8089,13.326733,531.4207,1.2121793,0.98809147,0.928939,1.0,0.928939,0.0
5338660051329762048,166.52335434182325,-58.75310595544686,2.070736977356069,0.011907192,12.217844,6268.141,12.474184,2115.1108,11.806792,3617.9507,1.1873654,0.6673918,0.8680012,0.913146073016782,0.8680012,0.0
5338660120049235072,166.49109830198316,-58.73569173082656,2.0765404495673287,0.013766496,10.037605,4546.804,10.098415,2199.0269,9.90682,2856.6848,1.1605351,0.19159508,0.7949743,0.770472195282009,0.7949743,0.0
5338660227476877056,166.49464926466823,-58.72480581556749,2.1548925260807796,0.053207595,7.485672,5528.4556,7.9561896,2465.4883,6.842227,2938.3188,1.2315378,1.1139627,2.735557,0.756879578934641,2.735557,0.0
5338660261836641280,166.502117700642,-58.7097875044124,2.0947111134461505,0.032954466,15.725542,2479.998,16.461218,171.2208,14.887301,476.24088,1.279277,1.5739164,0.998176,0.914947028640398,0.998176,0.0
5338660291847928448,166.45999419416896,-58.74545811664644,2.093997593344594,0.011212063,12.545407,4166.0083,12.830158,1295.9042,12.102516,1065.0645,1.1908652,0.72764206,0.8784253,0.97177020522758,0.8784253,0.0
5338660330556069248,166.46208867270053,-58.7312113539803,2.0648523101575535,0.01697749,9.241294,4045.7358,9.273175,1967.8549,9.165323,3551.0012,1.1556743,0.10785198,0.80338615,0.98980485788048,0.80338615,0.0
5338660364915795968,166.42436313559892,-58.72510738104917,2.083861555700245,0.023532998,15.102797,2758.2996,15.704372,404.83002,14.363294,897.05963,1.2485042,1.3410788,0.97009075,0.951357115603352,0.97009075,0.0
5338660399275946496,166.43999009187795,-58.72360597801016,2.061237255853518,0.017106188,14.142386,2980.337,14.582247,684.55475,13.54278,817.1848,1.2148745,1.0394669,0.93799657,0.707487560671824,0.93799657,0.0
5338660433606049536,166.46775668404766,-58.716230219904915,2.07033526682266,0.08008463,17.292547,932.02136,18.48914,52.205296,16.217367,162.09926,1.374038,2.2717724,1.0084133,0.72484254120465,1.0084133,0.0
5338660502354794240,166.45985414406465,-58.70518822212013,2.091227902557273,0.03130622,11.946537,6972.466,12.25204,1262.6062,11.476659,1563.8583,1.1962322,0.7753811,2.0822558,0.862249206080776,2.0822558,0.0
5338660502325564544,166.45530551893154,-58.70554471248119,2.1068747837310737,0.19284308,18.220276,345.34058,18.649668,4.64828,16.846138,60.387512,1.9806632,1.8035297,1.0895057,1.0,1.0895057,0.0
5338660674153534848,166.5159079278041,-58.68770851087748,2.123323610126019,0.014560546,7.206558,7858.0635,7.729718,1724.7062,6.528482,2231.756,1.2339611,1.2012362,0.7857295,0.875939063569733,0.7857295,0.0
5338660704171443072,166.54026151518542,-58.695983606733314,2.0993910818769486,0.017657204,9.829727,3844.548,9.8754,2031.4532,9.723028,2495.9495,1.1597453,0.1523714,0.8536129,0.897325976039683,0.8536129,0.0
5338660738531181696,166.5473309377673,-58.67456902388265,2.0639173850595234,0.09349935,17.566078,864.7705,18.703926,19.364485,16.45716,147.395,1.423194,2.2467651,0.9987108,0.773610358233354,0.9987108,0.0
5338660777232758528,166.52242243941134,-58.681805247826404,2.0662042036526245,0.016755167,9.500816,3631.98,9.537337,1915.7719,9.409085,2978.06,1.1592728,0.12825203,0.8221372,0.917998644365464,0.8221372,0.0
5338660811592507648,166.52910472774826,-58.673812465677756,2.0902780644670513,0.020743283,14.602309,2292.7424,15.101564,161.43811,13.932791,477.46902,1.2377611,1.1687737,0.95808,0.881794715331042,0.95808,0.0
5338660807243994112,166.5347825123307,-58.670715888869665,2.024110107602792,0.025361514,9.850658,3157.2349,9.87003,2609.1223,9.796571,2646.6794,1.1548276,0.073459625,1.2050536,0.751013327355534,1.2050536,0.0
5338660845952209920,166.4858099017172,-58.69250408619343,2.0848965434553266,0.017592942,9.260557,4314.3,9.288757,2533.4993,9.181299,2879.055,1.1594348,0.107458115,0.8419916,0.939362450741169,0.8419916,0.0
5338660880311963776,166.4779867565451,-58.67521118901768,2.055380135660039,0.035979684,9.118314,4092.6304,9.125397,2289.3997,9.0783415,3354.8938,1.1572226,0.047055244,1.4880544,0.819288564518789,1.4880544,1.0
5338660949003562112,166.4497441826136,-58.66727952003635,2.0702524272281604,0.16133955,18.603931,558.72943,20.234694,12.685344,17.421171,44.15909,1.4126661,2.8135223,0.9361329,0.914171207142825,0.9361329,0.0
5338661086470654336,166.46902461023424,-58.64987343302705,2.127551216491475,0.01688078,10.347827,4052.1384,10.408491,2509.0862,10.222437,2691.2656,1.1582739,0.18605423,0.7701529,0.706482861747251,0.7701529,0.0
5338661155189635968,166.37900701522503,-58.79693890926148,2.1149452038663816,0.018083597,14.259522,3533.9832,14.718374,729.8733,13.638049,1068.0682,1.2213641,1.0803251,1.015316,0.879352337168949,1.015316,0.0
5338661292628615552,166.38938763225377,-58.78318200561739,2.1415567237653432,0.022177305,14.907544,2271.0037,15.471105,349.38776,14.201993,537.7616,1.2377446,1.2691116,1.0098821,0.865529659374315,1.0098821,0.0
5338661425719301888,166.3194796103333,-58.78364099381292,2.108141073552563,0.021817539,8.5574,3425.9473,8.5467205,2411.1763,8.542984,3026.9573,1.1589464,0.003736496,0.82048666,0.865668304424469,0.82048666,0.0
5338661430039157120,166.30873121156853,-58.77901523296627,2.0745524526596433,0.3133214,19.57526,307.89633,20.835852,4.64975,18.374285,46.047157,1.4994422,2.461567,1.0748395,0.868911297165019,1.0748395,0.0
5338661460079038976,166.28305209099634,-58.77926413786536,2.0759503974648954,0.018078208,9.330296,4358.3906,9.35028,2650.2842,9.266088,3369.9053,1.1585696,0.084192276,0.8658508,0.762921317234298,0.8658508,0.0
5338661498787354368,166.29934126906224,-58.77503447818947,2.1196663798156528,0.015051837,13.723861,3886.1978,14.110178,896.34564,13.17058,1166.3784,1.2087804,0.9395981,0.92671525,0.841258147839818,0.92671525,0.0
5338661567476891904,166.34100030524553,-58.75796055862132,2.0595163618904064,0.097565435,17.870281,769.335,19.375217,27.959251,16.701385,149.6703,1.4166331,2.673832,1.0373536,0.847286027513101,1.0373536,0.0
5338661636226329216,166.30985582364158,-58.742543463567685,2.0702736271922104,0.015003152,11.184182,2270.5461,11.349453,1181.8118,10.89383,2024.5327,1.172805,0.45562267,0.73775774,0.919340726496005,0.73775774,0.0
5338661631880131712,166.296047953169,-58.74653660749307,2.095306798974652,0.036289413,15.961198,1962.2979,16.91976,252.44861,14.991184,587.5777,1.3284781,1.9285755,1.0131881,0.834901005542421,1.0131881,0.0
5338661704945529856,166.4073799673366,-58.756640152083826,2.07031677970594,0.015703069,9.879023,4404.513,9.908727,2342.287,9.806428,3255.8438,1.1556869,0.10229874,0.74245375,0.839920375818937,0.74245375,0.0
5338661773665473536,166.35294336847917,-58.73283869829637,2.077826674850457,0.014346098,13.58013,1770.2377,13.952992,487.8749,13.042453,626.408,1.2051169,0.9105396,0.92154455,0.866316367967287,0.92154455,0.0
5338661808024777856,166.38694254555142,-58.73048888643667,2.1127334162044913,0.030175153,8.913376,2763.5342,8.926033,1966.7837,8.857903,2287.3633,1.1598121,0.06813049,1.3226573,0.832696787368526,1.3226573,0.0
5338662082902968320,166.34535601054543,-58.72289256200971,2.083250329959867,0.012983719,13.2812,2816.5122,13.628441,1061.505,12.769186,1244.738,1.201268,0.85925484,1.0308639,0.945525312637356,1.0308639,0.0
5338662147297759616,166.3020589339528,-58.704972163941235,2.0592075458711374,0.039495658,16.201986,498.66486,17.020893,93.715126,15.275143,165.06474,1.3295573,1.7457504,1.0169199,0.89619185316565,1.0169199,0.0
5338662220341818112,166.24183561755768,-58.76411848402631,2.0876920011358036,0.06825449,17.269114,1062.0945,18.447847,99.04995,16.223682,240.58408,1.3474071,2.224165,1.0175129,0.912975992227076,1.0175129,0.0
5338662254672703360,166.25537476516712,-58.75545975928742,2.0781259952757782,0.02276684,14.69596,1858.6716,14.980345,37.9619,13.92615,81.00421,1.4134389,1.0541945,1.1392509,0.851259630220141,1.1392509,0.0
5338662289061289472,166.22974610730842,-58.749591523961826,2.073272577734005,0.023296632,8.19431,3264.039,8.189199,2595.2222,8.167455,2991.0933,1.160115,0.021744728,0.80967647,0.944824641781045,0.80967647,0.0
5338662323421039104,166.2439756682971,-58.747391861859946,2.1272411539683733,0.012809364,12.841857,4114.351,13.148143,1202.9344,12.372396,1961.934,1.1955885,0.77574635,0.890211,0.784584424265964,0.890211,0.0
5338662529579448832,166.21086062418368,-58.729812249969974,2.083717282085389,0.014444921,13.527909,2877.062,13.9883175,860.65753,12.893131,569.18524,1.2298831,1.0951862,1.0310681,0.843595663243493,1.0310681,0.0
5338662593956820736,166.1649143740941,-58.71292058496396,2.1074917484156415,0.23478,19.248476,408.10568,20.826761,9.627015,18.074541,59.137577,1.4105332,2.7522202,1.0047097,0.795545654178511,1.0047097,0.0
5338662667018417280,166.22033674899922,-58.70487787335333,2.0913215345092135,0.015870538,14.1861515,3152.1519,14.629294,632.46545,13.580655,1004.2574,1.2173923,1.0486393,0.97842026,0.945525312637356,0.97842026,0.0
5338662667018408448,166.20692229769926,-58.69643579577245,2.0657162835071183,0.0112419985,12.6753845,4139.602,12.963248,732.8523,12.2212925,989.46265,1.1958319,0.74195576,0.9107995,0.98980485788048,0.9107995,0.0
5338662735737873792,166.18504221752875,-58.69579592114825,2.087291986690214,0.073199585,8.642959,3617.5518,8.67498,2054.1675,8.54579,2404.0142,1.1644844,0.12919044,3.2143466,0.843794752606837,3.2143466,0.0
5338662804457415296,166.27847904121745,-58.711888903812365,2.0797156775221715,0.025611605,15.2220125,2364.2573,15.842141,407.55597,14.459739,632.6732,1.2590729,1.3824024,1.007373,0.714623603536708,1.007373,0.0
5338662838817123328,166.23572041804564,-58.69728201478666,2.122738257192464,0.043195505,16.452003,1727.1934,17.322165,83.57262,15.51214,425.0494,1.3257524,1.8100243,0.99064946,0.762740200014555,0.99064946,0.0
5338662873176876544,166.25959346366423,-58.70366983344043,2.0923385156952103,0.01756806,9.319536,3751.556,9.3334,2190.1658,9.271788,3411.9912,1.1558762,0.06161213,0.84008646,1.0,0.84008646,0.0
5338662976256102528,166.26328723787447,-58.68557716055564,2.100506425880488,0.01596135,9.53802,4206.1387,9.5738125,2916.0764,9.445503,3239.976,1.1600742,0.12830925,0.819259,0.839952502509855,0.819259,0.0
5338663040626991488,166.21074997732495,-58.6955416334607,2.0637807870680858,0.011826314,11.8092785,6379.89,12.032162,2015.2892,11.440558,3288.7986,1.1817846,0.5916033,0.8091016,0.777805733395084,0.8091016,0.0
