source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,bp_rp,ruwe
5337714578732052864,166.73836580671937,-60.16141819214297,0.4056253246186184,0.065706536,17.209318,1280.597,17.86795,142.83528,16.39351,237.86806,1.2877295,1.4744396,1.0409632
5337714578754836352,166.72699944890738,-60.16084870761589,0.3838405455010306,0.16858158,14.303754,979.8799,14.599258,1304.4324,13.785792,1627.1295,1.2306777,0.8134661,10.686469
5337714578754838784,166.739858317701,-60.16500901755299,0.07789270090165007,0.08838459,17.79121,925.3839,18.664692,69.57276,16.888556,220.77489,1.2910568,1.7761364,0.9626142
5337714578754841472,166.74458691871192,-60.15865763683076,0.4629532355638927,0.07272396,17.526672,1040.56,18.140629,104.84112,16.774395,165.48723,1.2536238,1.3662338,0.9957592
5337714578754841600,166.74939085189615,-60.1689112331432,0.6759454924516197,0.026800953,15.544524,3295.5989,15.936087,642.8317,14.970515,586.52954,1.2198361,0.9655714,0.920953
5337714578754844928,166.75677085062745,-60.16219501647263,1.002399005677618,0.02739124,15.040904,4028.9438,15.506643,598.6908,14.386057,1061.373,1.2416495,1.1205864,1.2886045
5337714578754924160,166.7562221877666,-60.16856882259889,0.14548276164703663,0.07682817,17.536285,905.6817,19.15807,32.874325,16.331938,304.99265,1.4391329,2.8261318,0.98424554
5337714608772261376,166.75894543651344,-60.15289799171484,0.38864101746701446,0.027708666,15.666033,3026.698,16.203161,429.94565,14.957444,889.2223,1.2506387,1.245717,1.0173337
5337714608772382976,166.7562069889183,-60.155480591982496,0.05301634438935267,0.06703501,17.268002,1260.4668,18.154419,134.48305,16.353647,272.1372,1.2976878,1.8007717,0.9422433
5337714608772448512,166.75117635318867,-60.14717353208444,0.21146717727690273,0.089353256,17.816135,972.5867,18.417833,70.872856,17.099201,135.74203,1.2313464,1.3186321,0.93152183
5337714608776898560,166.7456694845263,-60.14410692938486,1.2185097184985971,0.30797416,17.996283,194.33852,18.50889,57.015625,17.15225,112.14049,1.3681496,1.3566399,2.8034315
5337714608776901632,166.75705794149852,-60.16021361473432,0.3680537356821881,0.09276418,17.922152,893.7028,18.520153,100.2324,17.20042,111.68091,1.2363728,1.3197327,1.0201838
5337714613091839616,166.75603790788375,-60.157733344145846,-0.0881160412588935,0.13358249,17.79644,726.61383,nan,nan,nan,nan,nan,nan,1.1895653
5337714613114579072,166.74259484675048,-60.15576620312939,0.2216342629082507,0.068282716,16.635998,803.51587,17.377182,210.04709,15.735477,559.4265,1.331195,1.6417046,1.5908451
