GaiaDR3,Prob,Gmag,BPmag,RPmag,RUWE,NSS
5337842878019390592,0.700935461376817,16.339611,17.231426,15.41178,0.9560753,0
5337878474711464320,0.722160199608645,14.647108,15.159605,13.983582,0.9481003,0
5337880742453996416,0.798176285653187,15.813695,16.566662,14.971185,1.0123899,0
5337881322245000704,0.707800342617509,18.440533,19.92729,17.286814,0.9730813,0
5337882013764376448,0.779758860993879,14.806269,15.346309,14.117752,1.0485227,0
5337882391721514624,0.81672092425897,16.294128,17.162573,15.37316,1.0343463,0
5337882524811915520,0.759093781880145,12.304786,12.567975,11.882487,0.789194,0
5337883422502199040,0.725859853529156,19.374567,21.054337,18.108656,1.0327888,0
5337885896415818112,0.728709433219687,10.643674,10.750023,10.446321,0.8048594,0
5337885896415822592,0.824151769658409,15.966756,16.770176,15.08503,1.0424669,0
5337886480531300480,0.851154046058966,10.126357,10.195312,9.984013,0.7666185,0
5337888267237442688,0.789646676150216,14.726794,15.278045,14.025572,1.0197669,0
5337889126231023744,0.728070842780265,11.131582,11.305355,10.832676,0.7962087,2
5337890260102624768,0.794483867609893,13.241127,13.577823,12.7383,0.8926254,0
5337890638059585536,0.735961710075321,15.817885,16.56947,14.9498,1.2807161,0
5337890706779042944,0.790418728306229,14.550223,15.05599,13.895773,0.9911911,0
5337891290894750464,0.726548154893229,11.216072,11.380368,10.903316,0.82806575,0
5337891355267992704,0.737182062734569,13.535265,13.891743,12.988827,0.881134,0
5338521551573999872,0.712252047906229,15.765677,16.501833,14.916262,1.0206213,0
5338523711888399488,0.700275298095453,12.270121,12.549975,11.827824,1.7358115,3
5338574877892681216,0.703166537637195,14.989038,15.57201,14.241011,1.0439101,0
5338596146558739584,0.738167379734327,14.453334,14.93366,13.811453,0.92015404,0
5338601090018352640,0.719662897625799,17.937918,19.265673,16.793095,0.9447645,0
5338604392850921984,0.728133429580752,17.086533,17.839619,15.8568125,1.1366125,0
5338605870365437824,0.734326710314177,14.7994585,15.345194,14.1007595,0.9609164,0
5338611952039310976,0.77586888921425,17.329437,18.340778,16.162151,0.9925463,0
5338612329996620288,0.861332011131284,12.749434,13.048425,12.288834,0.9005383,0
5338615456733445248,0.740313814963332,16.26845,17.09562,15.318768,1.0354187,0
5338618308591464320,0.769172100756566,14.774704,15.325988,14.076619,0.9240146,0
5338619786060507136,0.726465962815965,14.399715,14.878972,13.763322,0.96182424,0
5338621263529296128,0.740236207381441,14.020363,14.440683,13.435315,0.92965895,0
5338622844077708416,0.765111022561733,15.503311,16.173792,14.709794,0.9696796,0
5338623531272568832,0.829841107286745,17.777489,19.254942,16.602829,0.9872618,0
5338623767446093312,0.733872767890864,12.502772,12.776619,12.055466,1.7368997,0
5338624390266300416,0.826637216685756,11.184884,11.350505,10.892486,0.69704485,0
5338624768183688832,0.839783050001926,17.61511,18.720125,16.315086,1.0656468,0
5338624798238236800,0.914786752927331,12.175345,12.426825,11.7671585,0.80006593,0
5338625283619443840,0.731787844451294,9.097158,9.099182,9.06371,0.93791014,0
5338625691594840192,0.703289561934602,17.318958,18.511606,16.258814,0.992326,0
5338625833375389056,0.795863598087673,15.100959,15.695695,14.362243,0.953436,0
5338625829030385280,0.776578095840549,10.222433,10.289949,10.091331,1.1598161,0
5338626692368561280,0.744720934561893,16.592575,17.561516,15.624178,1.0019611,0
5338627482642467968,0.805356291947755,14.406449,14.883526,13.769864,0.9534776,0
5338628753953058560,0.743703668527603,13.259099,13.593421,12.752957,1.744163,1
5338628857032366208,0.847044336610775,9.006625,9.012467,8.969806,0.79916006,0
5338628887047097856,0.869526169359644,7.726522,7.727192,7.6844497,0.9255321,0
5338628955767765248,0.811577052130382,13.634329,14.011689,13.0863695,0.98055524,0
5338629200629763456,0.728227686655016,10.388507,10.475289,10.224682,0.7746523,0
5338629539886503936,0.706750181857839,18.178104,19.525883,17.036055,1.0649318,0
5338629819105015424,0.890223578371737,12.197878,12.456565,11.782871,0.8739144,0
5338630162702473728,0.733671213003965,11.534494,11.731867,11.2003145,0.765807,0
5338630781178115712,0.761513620849155,15.41736,16.08628,14.631205,0.988648,0
5338631743212243456,0.808273960402049,18.360762,18.803442,16.887571,1.0608879,0
5338632705323784832,0.711478354455395,14.907942,15.474607,14.19352,0.9034108,0
5338633152000442240,0.745688329089379,13.953801,14.370472,13.374265,0.9159881,0
5338633736115861120,0.721013633994623,12.769644,13.066778,12.311791,0.8359437,0
5338634217152385792,0.731954443898262,13.573385,13.942361,13.040618,0.9385543,0
5338634247170631040,0.774190913345977,17.642536,18.98384,16.517591,1.0061237,0
5338634526389998848,0.813429978928136,13.123357,13.447489,12.622927,1.0945115,0
5338635213584387072,0.745960720265702,13.234616,13.574685,12.731446,0.9329155,0
5338635660261078272,0.857851851627474,16.34608,17.207405,15.408211,0.97856975,0
5338635758994803456,0.810336108203664,11.636405,11.842991,11.285642,0.81896013,0
5338635935138880896,0.825463704733972,15.882529,16.632341,15.007308,1.0120895,0
5338636519254622336,0.78412751918907,17.726616,18.842337,16.535885,0.97969157,0
5338636828454643200,0.713107673206928,18.11907,19.583998,16.983772,1.0425234,0
5338637137730030336,0.722892231239342,11.804196,12.025768,11.435238,0.78426075,0
5338637236464379904,0.857084777324556,13.448145,13.809912,12.924735,0.9344365,0
5338637373902504576,0.850272236887024,12.289269,12.54685,11.86812,0.7826339,0
5338637824924904448,0.807882465722146,14.586697,15.088489,13.921955,0.99866635,0
5338638683918409600,0.863461980551638,15.068316,15.671024,14.334224,1.0229026,0
5338638752637952384,0.848846919688811,14.047498,14.459787,13.437729,0.94683856,0
5338638954451890816,0.767194222515174,12.575833,12.8605995,12.132601,0.87087923,0
5338638958802149632,0.742219593821694,16.577873,17.59122,15.544378,1.1033871,0
5338639268001250816,0.737768011491597,16.874865,17.919954,15.876289,1.0045033,0
5338639714711601408,0.738809832522432,17.451117,18.739365,16.356886,1.00776,0
5338640092668310528,0.836392656028253,9.584553,9.59878,9.534819,0.6897628,0
5338640333186882944,0.912975992227076,12.774835,13.077935,12.309601,0.8295848,0
5338640470625323264,0.745461773549172,15.968784,16.776926,15.097938,0.9372131,0
5338640500638695424,0.841637009144898,12.207337,12.457618,11.803555,0.77963704,0
5338640608064194176,0.743182931105906,18.189417,19.651855,17.05455,1.1169264,0
5338641020381320064,0.795883367879681,9.878102,9.923173,9.778005,0.8457278,0
5338641123425212032,0.885224771435738,19.173044,20.811947,17.933249,1.0252146,0
5338641192179971200,0.874529704999226,12.333295,12.655626,11.838687,0.8151828,0
5338641222199174016,0.725053555283501,17.983685,19.27601,16.84927,0.9648548,0
5338641260899458176,0.824151769658409,14.983923,15.55723,14.266351,0.93651986,0
5338641570137270144,0.804900514724153,12.4723215,12.746562,12.039292,1.9778184,1
5338641845015187328,0.814620156625936,15.899517,16.677021,15.038789,0.9736257,0
5338642772728010880,0.836075500176061,16.059546,16.881073,15.173471,0.95002276,0
5338642910167026432,0.711352794980747,17.418482,18.618526,16.349722,0.9464111,0
5338643013246375936,0.897949579836602,16.997122,18.037754,15.956319,0.9859578,0
5338643391203525760,0.719661556284602,10.661753,10.7541895,10.487954,0.86012375,0
5338643528641955584,0.728675753087504,13.808943,14.296517,13.159944,1.1077945,0
5338643631721180160,0.882879358949318,14.822452,15.368292,14.125293,1.0034101,0
5338644039695195520,0.797327724372891,16.847101,17.858534,15.834582,0.9778682,0
5338644490714870912,0.803520473998795,8.287737,8.277665,8.267197,0.9446987,0
5338645074830317056,0.834379644095219,17.221455,18.135645,16.061472,1.6424491,0
5338645555866749952,0.887318637565802,9.520637,9.526314,9.487361,0.86082405,0
5338645654599400704,0.906296298027435,11.053958,11.198073,10.797982,0.7711905,0
5338646208701929856,0.735842545577083,15.62981,16.330462,14.75557,1.1098677,0
5338646483579981696,0.799487523979735,13.581977,13.963964,13.033188,1.6719227,1
5338646552299416064,0.912975992227076,15.208486,16.073296,14.252642,3.7819839,0
5338646586659199360,0.82090255540752,13.65462,14.031275,13.108676,0.9827636,0
5338646724098197760,0.972898392887207,10.7935915,10.921185,10.557368,0.799803,0
5338647033335692160,0.879396351720149,10.087566,10.149627,9.958384,0.73533577,0
5338647303866885120,0.850670356847683,10.156218,10.225975,10.015524,0.8613978,0
5338647406950674176,0.806954509350911,18.735926,20.23148,17.540094,1.0211711,0
5338647720530537856,0.825181330908727,17.065187,18.151705,15.928332,1.0520946,0
5338647956706230016,0.817375016137995,18.55601,20.09064,17.40832,1.0674254,0
5338648029768680448,0.744839903705185,13.678023,14.062771,13.128125,0.8908866,0
5338648098455887360,0.763576317166895,19.15659,20.781693,17.831612,0.97409165,0
5338648167207689728,0.765306476831678,12.4512615,12.718863,12.014595,0.85461164,0
5338648506457708416,0.762747635546235,10.335559,10.395716,10.214764,0.77780724,0
5338648579524611072,0.861037009697463,12.278973,12.539216,11.865199,0.8429844,0
5338648820042750720,0.800412424617773,15.1411495,15.755373,14.399543,0.9992391,0
5338648854402511232,0.810325943454755,11.30875,11.475038,11.02007,0.7350427,0
5338648888762282752,0.710681832550245,16.107832,16.913057,15.210133,0.9682511,0
5338649163607670912,0.765306476831678,18.230137,19.486301,17.057392,1.0452425,0
5338649335438748544,0.859058928808287,13.661178,14.040424,13.115601,0.9036093,0
5338649541597247744,0.729912767091473,10.931453,11.059372,10.698531,0.79155487,0
5338649610284586880,0.780142645673408,20.23215,21.973522,19.04703,1.025778,0
5338649747755783808,0.780889029659719,13.635052,14.010453,13.078503,0.9991458,0
5338649747755776384,0.881171016330545,10.098539,10.141072,10.010073,0.84007,0
5338650022633674368,0.825219731357532,13.960292,14.380972,13.378955,0.89330703,0
5338650091353179776,0.899692965974215,15.559059,16.263725,14.754185,1.0033243,0
5338650194432395776,0.865302716430079,14.112701,14.542861,13.516377,0.95085335,0
5338650430609022592,0.720834038705046,18.545385,20.032648,17.36423,1.0844269,0
5338650538029838336,0.863971121957753,14.0217285,14.4469185,13.437916,0.9932119,0
5338650572389597568,0.729815825782644,17.831394,19.14852,16.663603,1.1428616,0
5338650606749320064,1.0,18.340773,19.702616,17.210922,1.0844115,0
5338650744188318848,0.930094353445222,11.097283,11.2407875,10.836299,1.1923971,0
5338650847267616512,0.793646820960446,15.913249,16.67556,15.042935,1.0853564,0
5338651117797806976,0.925516656888013,8.4417,8.42597,8.431976,0.779066,0
5338651186519101952,0.977471812539831,15.153277,15.666881,14.288964,1.0496598,0
5338651637541468032,0.819696845378794,10.97657,11.105929,10.739778,0.7628187,0
5338651774980489216,0.902155309910148,16.086355,17.132622,15.018098,2.2117343,0
5338652045510742016,0.912975992227076,11.478457,11.677739,11.140854,0.8334963,0
5338652118577887616,0.872296866486377,11.320954,11.50566,11.011552,0.8954373,0
5338652256016873472,0.850615247314904,12.076157,12.322375,11.678807,0.81705785,0
5338652457833563648,0.836613508922066,17.84159,19.074425,16.732563,1.015541,0
5338652633973662464,0.79436636083706,13.979021,14.397814,13.396935,0.9552271,0
5338652664010801280,0.881171016330545,19.59507,21.194845,18.36704,1.0067881,0
5338652767065254656,0.72484744172747,11.860192,12.088889,11.484895,0.7624772,0
5338652805740074752,0.751523958237264,20.000635,21.917953,18.852505,0.9980506,0
5338653282461326336,0.91820690146427,10.609497,10.704961,10.431379,0.81716007,0
5338653454260022784,0.803866417669695,12.252909,12.5677395,11.772851,0.84928083,0
5338653767845414144,0.957204475373902,10.071212,10.120602,9.9656925,0.7862334,0
5338653802205155584,0.840193112808905,15.687015,16.411678,14.860591,0.96963745,0
5338653836564519936,0.717770349947845,15.49906,16.159851,14.702211,0.96043205,0
5338653939612942848,0.772618007173992,18.719893,18.61522,17.107203,1.151809,0
5338654278895693056,0.906210958741993,15.509452,16.201742,14.700916,1.1082082,0
5338654351960981504,0.776158985275831,9.837023,9.884741,9.731436,0.83603483,0
5338654351960982400,0.785579639506765,15.368692,15.076278,14.241214,1.0222145,0
5338654558119211776,0.962459837707961,16.447186,17.536167,15.355092,1.1470546,0
5338654661198473216,0.715241744406926,14.652389,15.16382,13.985495,0.91544974,0
5338655039155627008,1.0,9.86155,9.894397,9.787414,0.8154692,0
5338655107875129088,0.874382169917939,14.494283,14.983194,13.848518,0.9359484,0
5338655107875147136,1.0,10.38678,10.472512,10.222481,0.83173275,0
5338655176594612992,0.789968045540058,16.01306,16.82822,15.134299,0.9274555,0
5338655245314145152,0.998937231387097,12.886455,13.267041,12.317951,1.8989886,0
5338655348393288064,0.858514107601626,9.245594,9.250112,9.213978,0.8702609,0
5338655520192048512,0.85391173186021,12.575594,12.862728,12.128795,0.91540086,0
5338655584570203520,0.752570983304909,18.672127,20.252666,17.45906,1.0646288,0
5338655722002740352,0.897325976039683,12.195616,12.446716,11.790575,0.7738335,0
5338655790726793216,0.735366473301595,18.008957,19.360662,16.875378,0.9217112,0
5338655898149232256,0.865907227305398,15.109249,15.718637,14.357297,1.0047858,0
5338655928161170432,0.704978068781856,12.228724,12.48199,11.820057,0.8754378,0
5338656099962080896,0.888139351887388,12.34267,12.645993,11.873609,0.96589535,0
5338656241746646016,0.762100018634762,15.63778,16.360012,14.821078,0.9915503,0
5338656310466218368,0.773291685549943,13.608162,13.957634,12.994587,0.98254347,0
5338656310466146176,0.783633128886718,13.414476,13.772511,12.889278,0.9613671,0
5338656310466150016,0.81309032850825,14.608756,15.148208,13.891913,3.1215672,0
5338656344795175936,0.851259630220141,18.13739,19.465895,16.993242,1.0889027,0
5338656477916975104,0.875809042643254,11.747595,11.962098,11.387522,0.7728054,0
5338656684075397376,0.735959153295296,9.748195,9.7831955,9.665376,0.82260215,0
5338656821514375040,0.709896981991255,11.761152,11.979683,11.399013,0.93533015,0
5338656855874114176,0.905530829095528,11.7048025,11.921806,11.341295,0.74391294,0
5338656860222332800,0.977471812539831,15.790236,16.532925,14.953889,1.0590986,0
5338657100740474112,0.896230366513085,10.7007,10.81599,10.488402,0.74928564,0
5338657169460008064,0.704375499123758,8.025112,8.060064,7.914399,0.9097336,0
5338657375618480384,0.888915497562539,12.028834,12.268259,11.639335,0.8618921,0
5338657478697698560,0.818968472624337,13.542815,13.914439,13.003462,0.8707325,0
5338657547387490432,0.860607961083065,18.651592,20.188133,17.453428,1.0575423,0
5338657616137080960,0.871024198191159,13.605344,13.98003,13.063635,0.9457238,0
5338657646150200192,0.717163399063304,17.12811,18.194654,16.095875,0.9326098,0
5338657783587036032,0.74519871830109,11.496684,11.684186,11.176299,0.80464673,0
5338657856654734720,0.991876934973668,14.230618,14.680997,13.617588,0.9218511,0
5338657886672480768,0.899692965974215,16.123482,16.924122,15.20654,0.97611517,0
5338657925374197632,0.782906310394938,10.959292,11.090416,10.725071,0.88024986,0
5338657959733969536,0.76661318361507,12.141655,12.385083,11.7363405,0.81357425,0
5338658097172882304,0.917269429243722,8.812638,8.837061,8.732131,0.83108354,0
5338658268971641088,0.862313016365712,13.94645,14.380594,13.337014,1.383895,0
5338658406410641280,0.806746688282092,17.423935,18.621468,16.364887,0.9885787,0
5338658578209340672,1.0,13.877428,14.259112,13.283987,0.9748311,0
5338658681288530688,0.896711786019811,15.173372,15.795944,14.370352,4.111242,0
5338658681288546560,0.977471812539831,12.256683,12.511803,11.848254,0.8068174,0
5338658681288548352,0.73973157776862,14.905005,15.466166,14.200931,0.9581674,0
5338658681288553856,0.743880736607919,12.283995,12.540783,11.873035,0.8795585,0
5338658745659705344,0.90639073713825,9.640453,9.664932,9.574081,1.1114509,0
5338658780019444736,0.977471812539831,12.184675,12.432123,11.784209,0.94164836,0
5338658853087265920,1.0,14.799347,15.327372,14.11952,0.942279,0
5338658921806764672,0.842997782532309,14.694779,15.214431,14.014152,0.9339253,0
5338658956166512000,0.808889274814516,13.875498,14.278082,13.302688,0.9382366,0
5338659127965237632,0.981322500277001,13.959886,14.368611,13.381476,0.9207527,0
5338659295415520384,0.766480185642869,10.468983,10.549237,10.317995,0.95439464,0
5338659368483430912,0.95252184904014,9.774908,9.812642,9.684593,0.8126813,0
5338659398494731904,0.820803375806657,10.352764,10.439761,10.186433,0.78056675,0
5338659505922421120,0.8953191077191,7.79215,7.781554,7.7701077,0.804173,0
5338659535933686016,0.743027759405319,12.112465,12.350982,11.658874,3.0427258,0
5338659883879549696,1.0,13.903183,14.314824,13.326733,0.928939,0
5338660051329762048,0.913146073016782,12.217844,12.474184,11.806792,0.8680012,0
5338660120049235072,0.770472195282009,10.037605,10.098415,9.90682,0.7949743,0
5338660227476877056,0.756879578934641,7.485672,7.9561896,6.842227,2.735557,0
5338660261836641280,0.914947028640398,15.725542,16.461218,14.887301,0.998176,0
5338660291847928448,0.97177020522758,12.545407,12.830158,12.102516,0.8784253,0
5338660330556069248,0.98980485788048,9.241294,9.273175,9.165323,0.80338615,0
5338660364915795968,0.951357115603352,15.102797,15.704372,14.363294,0.97009075,0
5338660399275946496,0.707487560671824,14.142386,14.582247,13.54278,0.93799657,0
5338660433606049536,0.72484254120465,17.292547,18.48914,16.217367,1.0084133,0
5338660502354794240,0.862249206080776,11.946537,12.25204,11.476659,2.0822558,0
5338660502325564544,1.0,18.225786,18.649668,16.846138,1.0895057,0
5338660674153534848,0.875939063569733,7.206558,7.729718,6.528482,0.7857295,0
5338660704171443072,0.897325976039683,9.829727,9.8754,9.723028,0.8536129,0
5338660738531181696,0.773610358233354,17.5792,18.703926,16.45716,0.9987108,0
5338660777232758528,0.917998644365464,9.500816,9.537337,9.409085,0.8221372,0
5338660811592507648,0.881794715331042,14.602309,15.101564,13.932791,0.95808,0
5338660807243994112,0.751013327355534,9.850658,9.87003,9.796571,1.2050536,0
5338660845952209920,0.939362450741169,9.260557,9.288757,9.181299,0.8419916,0
5338660880311963776,0.819288564518789,9.118314,9.125397,9.0783415,1.4880544,1
5338660949003562112,0.914171207142825,18.626717,20.234694,17.421171,0.9361329,0
5338661086470654336,0.706482861747251,10.347827,10.408491,10.222437,0.7701529,0
5338661155189635968,0.879352337168949,14.259522,14.718374,13.638049,1.015316,0
5338661292628615552,0.865529659374315,14.907544,15.471105,14.201993,1.0098821,0
5338661425719301888,0.865668304424469,8.5574,8.5467205,8.542984,0.82048666,0
5338661430039157120,0.868911297165019,19.592188,20.835852,18.374285,1.0748395,0
5338661460079038976,0.762921317234298,9.330296,9.35028,9.266088,0.8658508,0
5338661498787354368,0.841258147839818,13.723861,14.110178,13.17058,0.92671525,0
5338661567476891904,0.847286027513101,17.870281,19.375217,16.701385,1.0373536,0
5338661636226329216,0.919340726496005,11.184182,11.349453,10.89383,0.73775774,0
5338661631880131712,0.834901005542421,15.961198,16.91976,14.991184,1.0131881,0
5338661704945529856,0.839920375818937,9.879023,9.908727,9.806428,0.74245375,0
5338661773665473536,0.866316367967287,13.58013,13.952992,13.042453,0.92154455,0
5338661808024777856,0.832696787368526,8.913376,8.926033,8.857903,1.3226573,0
5338662082902968320,0.945525312637356,13.2812,13.628441,12.769186,1.0308639,0
5338662147297759616,0.89619185316565,16.201986,17.020893,15.275143,1.0169199,0
5338662220341818112,0.912975992227076,17.269114,18.447847,16.223682,1.0175129,0
5338662254672703360,0.851259630220141,14.69596,14.980345,13.92615,1.1392509,0
5338662289061289472,0.944824641781045,8.19431,8.189199,8.167455,0.80967647,0
5338662323421039104,0.784584424265964,12.841857,13.148143,12.372396,0.890211,0
5338662529579448832,0.843595663243493,13.527909,13.9883175,12.893131,1.0310681,0
5338662593956820736,0.795545654178511,19.270298,20.826761,18.074541,1.0047097,0
5338662667018417280,0.945525312637356,14.1861515,14.629294,13.580655,0.97842026,0
5338662667018408448,0.98980485788048,12.6753845,12.963248,12.2212925,0.9107995,0
5338662735737873792,0.843794752606837,8.642959,8.67498,8.54579,3.2143466,0
5338662804457415296,0.714623603536708,15.2220125,15.842141,14.459739,1.007373,0
5338662838817123328,0.762740200014555,16.452003,17.322165,15.51214,0.99064946,0
5338662873176876544,1.0,9.319536,9.3334,9.271788,0.84008646,0
5338662976256102528,0.839952502509855,9.53802,9.5738125,9.445503,0.819259,0
5338663040626991488,0.777805733395084,11.8092785,12.032162,11.440558,0.8091016,0
5338663074989306880,1.0,12.898137,13.206254,12.429446,1.0206764,0
5338663143706203392,0.706877478436309,11.885247,12.112952,11.507093,0.8132358,0
5338663148054751872,0.957204475373902,12.966712,13.276958,12.492335,1.0286971,0
5338663216774252800,0.776089175026791,8.3450165,8.333833,8.329306,0.95083714,0
5338663251133967616,0.875939063569733,10.580722,10.675562,10.407891,0.8662502,0
5338663251133957248,0.802492797508129,17.866045,19.33102,16.607485,2.054795,0
5338663418584112512,0.714196878257833,12.4151945,12.682795,11.991132,0.9840726,0
5338663452946373120,1.0,14.585714,15.238862,13.811145,0.9751972,0
5338663526012037376,0.728809405503998,13.806339,14.199379,13.246611,0.9782876,0
5338663663450924544,0.743278499696311,13.317072,13.659092,12.809002,0.8788971,0
5338663697810672896,1.0,9.547851,9.559004,9.505861,0.88455576,0
5338663697810677504,1.0,12.666427,12.960989,12.204249,1.7128292,0
5338663727825374976,0.700268764100518,17.565344,18.898888,16.469599,0.9984827,0
5338663830900967296,0.983049622240818,10.676085,10.791906,10.457275,0.8784979,0
5338663869609445248,0.867483909635765,7.9327984,8.409139,7.2881737,0.93923753,0
5338663938328901504,0.779882573091196,15.226513,15.849137,14.466854,1.0292937,0
5338664110127617280,1.0,12.128771,12.376081,11.73024,0.8716032,0
5338664277577565056,0.795162898630982,13.339563,13.692059,12.822179,1.0323839,0
5338664281926278272,0.735474487123685,14.428814,14.916782,13.783445,0.9180173,0
5338664281926283904,0.704609590038175,8.769413,8.759415,8.758084,0.86743027,0
5338664281926284032,0.803677024674883,9.439559,9.470035,9.35669,0.9049344,0
5338664311940003840,0.724160124101292,13.212846,13.543079,12.706891,0.91839266,0
5338664316286031616,0.788501567391281,16.627743,17.605312,15.666219,1.0003575,0
5338664380656777600,0.820688045078155,10.606189,10.698059,10.430546,0.70149267,0
5338664453724900608,0.868911297165019,12.360703,12.626776,11.932555,0.9950758,0
5338664518102378880,0.858766541130831,18.446344,19.835854,17.176804,1.0125052,0
5338664552455473408,0.760138138006022,10.471891,10.5616255,10.299767,0.9267466,0
5338664694243004800,0.872896734899649,17.12175,18.311483,16.035349,1.1636407,0
5338664797322221440,0.944514153298664,14.956362,15.508466,14.222532,1.0909942,0
5338664866041731840,1.0,12.688572,12.984369,12.233586,0.89949083,0
5338664896057616256,0.83908151057214,18.397919,19.92155,17.247911,1.0749425,0
5338664900401434368,0.871748525999907,13.9132395,14.319226,13.335037,0.9681232,0
5338664964775038208,0.952274186197,13.202737,13.540412,12.699486,1.0067683,0
5338665067851545600,0.833133573072064,11.182725,11.348068,10.893253,0.81071323,0
5338665175279432064,0.760267677088349,11.441069,11.003354,10.38174,1.6624733,0
5338665243998861312,0.885472069223648,16.915863,17.902542,15.893384,1.0243742,0
5338665411451709440,0.814471156902935,14.839286,15.368372,14.136635,1.1828912,0
5338665759372121856,0.709483652477828,10.82075,10.962306,10.560439,1.822772,0
5338668061498158080,0.704924323812147,13.930384,14.349194,13.349359,0.9050526,0
5338668233297135488,0.791449923038654,13.118064,13.396372,12.548806,1.3047526,0
5338669195369746560,0.755437178532842,17.765553,19.038193,16.68968,1.0521268,0
5338673902653577472,0.740190534307152,12.993846,13.307918,12.516284,0.92862344,0
5338673967025400704,0.74573762906819,15.712464,16.411259,14.854436,1.0102183,0
5338675173964923008,0.802848721304788,13.85689,14.259512,13.289619,0.9447374,0
5338675650656702080,0.726270381374584,17.635712,18.583399,16.449059,1.0328277,0
5338676685793473664,0.709657812592097,12.595782,12.880484,12.150966,0.86333257,0
5338676926315346816,0.796941118705543,13.342632,13.751658,12.759808,2.5007997,0
5338677338628485760,0.722892231239342,10.231702,10.305479,10.085944,0.8119497,0
5338678816097010688,0.70364341194043,18.207804,19.542276,17.054281,1.054689,0
5338679052265109376,0.714556735527503,12.932111,13.24291,12.460568,0.94913375,0
5338679159694191616,0.718316235185481,16.669155,17.851763,15.584359,1.0797243,0
5338679705106268544,0.765593432111423,19.231333,20.984682,18.012486,1.0439183,0
5338679778169530880,0.780844781417604,11.094737,11.244521,10.82987,0.88800794,0
5338680912040901760,0.756603772751582,16.05828,16.883942,15.171274,0.9707295,0
5338680912040907776,0.784125565466354,15.488473,16.14394,14.650074,0.99859875,0
5338680946400660480,0.859059008400283,9.280571,9.298607,9.224514,0.88271105,0
5338681049479884672,0.791449923038654,14.842185,15.390517,14.139568,1.0356371,0
5338681186918813312,0.705855731929215,12.966383,13.323679,12.43598,3.4340217,1
5338681358717550976,0.896456228136193,14.059365,14.604459,13.369394,0.91834986,0
5338681599235747584,0.739012605942767,16.857693,17.719305,15.797066,0.9239429,0
5338681839753909376,0.831112611762381,15.749875,16.501892,14.907921,0.99362934,0
5338683076708358912,0.801314954261754,10.278059,10.339337,10.160298,0.8940839,0
5338686684477666048,0.708968860889862,16.37265,17.269642,15.443666,0.9623904,0
5338690635819493120,0.700985909913361,12.647898,12.897365,12.163533,1.270968,0
5338692590002009344,0.734000023631065,10.173373,10.245701,10.026564,0.75454545,0
5338692658725467904,0.701044320979824,17.749348,18.988983,16.623297,0.98456454,0
5338692697432449664,0.757061222235899,14.901067,15.467642,14.192224,0.97494596,0
5338693625145334272,0.76334653859919,12.996858,13.31478,12.510214,0.84224004,0
5338694209260957824,0.827579474261618,9.286575,9.293168,9.246663,0.7890613,0
5338694243620707072,0.780844781417604,12.272839,12.533497,11.854106,0.9106614,0
5338695514931018368,0.743474269387783,14.406875,14.876565,13.780345,1.0288671,0
5338695892888207488,0.768490573540199,15.185712,15.807614,14.428192,1.021107,0
5338696197774510208,0.754113072050599,11.859074,12.083944,11.486917,0.798607,0
5338696854960746112,0.708526062634553,15.711509,16.468266,14.873691,0.9403177,0
5338697335997118976,0.747112105808954,15.327932,15.985891,14.548427,0.99725187,0
5338700394013955072,0.772428664399311,13.789881,14.189153,13.223847,0.91774285,0
5338701012479141248,0.740481991916103,9.57969,9.593885,9.534611,0.80857295,0
5338701321716831232,0.741226726313031,15.7729645,16.694618,14.826979,1.012065,0
5338701493515547392,0.722547297114074,10.596207,10.68818,10.426078,0.9062682,0
5338701527875246592,0.729503724944784,9.955453,9.950438,9.810961,0.77555263,0
5338701630954436992,0.784650597189669,15.790251,16.552856,14.944122,0.96960557,0
5338701768393409152,0.869030533342228,12.956649,13.270132,12.480425,0.99436533,0
5338702107651705088,0.83656532041158,12.987566,13.304067,12.505258,0.98172444,0
5338702352508929408,0.754715394990002,17.90598,19.22542,16.80369,1.0426342,0
5338702352508923264,0.81238390140028,15.589722,16.443066,14.676837,1.2686596,0
5338702386868676736,1.0,10.676302,10.861904,10.353867,1.1623768,0
5338702421228391936,0.744748767914177,11.303031,11.473123,11.00755,0.86648107,0
5338702489947892608,0.715406806237995,16.327477,17.20229,15.402698,0.9727792,0
5338702489947425792,0.811525783599498,12.17656,12.428142,11.769158,0.81420636,0
5338702623050214144,0.734809910844492,18.333178,20.067839,17.122454,1.0904888,0
5338702833544821376,0.817513877781123,12.104434,12.351015,11.705561,0.91823196,0
5338702867904568704,0.891986446272028,13.787437,14.140526,13.158912,4.3309026,0
5338702902264853248,0.826737289024758,13.287255,13.631284,12.77194,1.0291132,0
5338703005344054400,0.872382169456915,14.955913,15.51604,14.214423,0.9321105,0
5338703074063561088,0.75511679359122,10.74935,10.857571,10.549044,0.7935921,0
5338703104086575232,0.797241143218417,8.2087,8.20683,8.179268,1.0053803,0
5338703211499277696,0.702083631479245,17.821543,19.134254,16.685884,1.0015246,0
5338703310242747776,0.827741281891043,12.62992,12.917193,12.18227,0.9062166,0
5338703623819404160,0.865757678336703,16.40106,17.323845,15.4600115,1.0430368,0
5338703658179118720,0.772358075386879,10.264268,10.32024,10.149909,0.8892969,0
5338703726898560384,0.70553780387657,16.372765,17.246391,15.4436865,1.0524008,0
