source_id _x _y pmRA pmDE Plx e_pmRA e_pmDE e_Plx Gmag BP_RP RUWE
53571371898158208 4.51307379972286 -1.3684663056726378 -40.70405705209582 -33.63988489907764 6.625247773224362 0.18982968 0.089554355 0.15280837 17.693842 3.0511265 1.0767316
71630330692556800 -0.261495408004135 4.3826008580369775 11.749257865108904 10.802043569393096 4.002397759584246 0.4605925 0.40153465 0.44915962 19.694445 0.2726841 1.0449364
119512829426938752 -2.1761890324059685 4.248047798792002 17.845794873846987 0.5558284512065299 15.914774919055343 0.038416743 0.023289328 0.027494155 14.245157 2.3131304 1.1064867
66887660303617408 1.277378634874298 0.9968821538872942 18.401739366429396 -45.28473751782227 7.409750575654702 0.097825006 0.076285474 0.090985686 16.868773 3.2155714 1.0254073
65256809679851904 -0.7481678936375212 -0.0505538331811212 18.04137668659456 -8.740808604380884 4.956244149984822 0.07291226 0.0541262 0.063598506 16.783543 2.676134 0.985571
65945722434985472 3.330707423470048 -0.1884408146095209 1.379683964181512 -23.833257164067376 9.422667041159304 0.018319169 0.013826432 0.018637557 12.528536 1.6388035 1.1370244
71779078296374656 -0.806161760532182 4.009292598921791 37.80853758588596 5.554943699974125 4.036685640905511 0.15419303 0.109141335 0.15058462 17.957664 2.7386398 1.0027763
66778907434324992 0.5876824982899352 0.7302663287899089 -43.67999666975806 -51.31270106562853 6.933064619280176 0.3183885 0.189016 0.25371417 18.726635 3.2743645 1.0066179
69795799837126400 -2.9256647746724784 2.9738909928247543 1.4578216944508222 -23.799781492844584 8.396622757983556 0.16814816 0.14139546 0.15112615 15.568781 2.610983 3.7482276
53063324509881472 4.189823453573728 -2.5086216721811807 14.851855876261602 -32.745409522425895 5.726995334209128 0.4655492 0.22099744 0.30560324 19.097734 3.222145 0.99173146
69990001079112320 0.6401611728638114 1.77114339357584 14.559726920594912 -38.02662340711617 6.048395671932161 0.14474511 0.1056446 0.14181103 17.706488 3.37401 1.0329525
65349782835318400 2.789717771812495 -1.410902604553696 0.3006545074167839 -29.58172845916429 4.296749660434158 0.21481827 0.11685388 0.16207983 18.167173 2.9014149 0.9680355
71865145143973120 -1.3541685661179914 4.487438561989955 19.24870798380168 -45.01053096092624 7.121533228646531 0.63868034 0.47867334 0.5441732 19.630556 3.347458 1.10445
64463920060848512 -2.370290735289479 -2.5257139868318097 22.67409968816724 11.166868439633411 4.895251927596863 0.120886005 0.08874273 0.09548268 17.228127 2.718563 0.9733803
64183342733279360 -1.633370664038369 -3.15335074854034 -32.00133794548121 -52.940708101296345 6.86989618737128 0.32939228 0.25692925 0.24773675 18.290932 1.9486046 1.0026844
67281869581448448 1.7865179531618147 1.3951314744629488 23.48089414002517 -49.78485594405534 8.199520810016935 0.0887273 0.053759474 0.06760542 15.203217 2.530219 1.8806509
69629567422587008 -3.770071499003311 2.191423826466193 16.580561872291334 35.55498676184992 5.192055530126012 0.029884107 0.023666482 0.025283283 14.5395 1.7818804 1.0082523
70443751487393664 0.5699445388192657 2.303849177943166 -26.30913388065145 -38.12026874511533 4.2066403841999165 0.1965226 0.10918439 0.14498062 17.946205 2.8422127 1.05198
65788006937922432 2.5537489054634337 0.0151517619951549 21.676524620319164 -21.652189780494663 4.25084339217569 0.53514344 0.26970744 0.38700557 19.511961 3.0148659 1.0286825
