GaiaDR3,Prob,Gmag,BPmag,RPmag,RUWE,NSS
664401960036152960,0.984874028842755,11.515707,11.903303,10.970187,0.8620905,0
664401964332947584,0.824417641242938,15.453122,16.693665,14.345189,1.0130879,0
664403991557398784,0.892609607698843,11.246682,11.609264,10.726621,1.335041,0
664407427531262464,0.967726504463633,14.238442,15.152647,13.293867,0.9935462,0
664409175581692288,0.774945275640728,12.587242,13.10623,11.919379,1.0071468,0
664414505637352832,0.882566714911933,18.426685,20.521593,16.929958,1.5899646,0
664417494934591488,0.73085110135807,14.131765,15.010277,13.204417,0.9495878,0
664420381152602496,0.731824708786908,17.525097,19.233446,16.293308,1.0776078,0
664422683254834304,0.777048603108225,11.339547,11.707273,10.812229,1.0484458,0
664424641759918720,0.8840264838397,8.4288645,8.55008,8.190776,0.83949494,0
664425054076741120,0.818097147221283,15.656171,16.937038,14.531724,1.0388303,0
664429005446645376,1.0,14.372905,15.306706,13.41542,0.96040446,0
664437286143573760,0.871161968015603,12.0841255,12.53938,11.469791,0.89057904,0
664437320503310336,0.720688677411722,14.401893,15.333899,13.445855,1.1424754,0
664438248216250880,0.871161968015603,15.96535,17.432035,14.78213,1.0957469,0
664439416447387392,0.830313867127384,17.05475,18.80169,15.793821,0.97730345,0
664441615470632064,0.937009633646235,18.312014,20.120934,17.006851,0.9180007,0
664442233945917440,0.718796335021448,14.657826,15.824147,13.585366,1.1836994,0
664444639127529728,0.937114107949345,16.380161,17.92849,15.16001,1.0609,0
664444914005442304,0.747437979113911,13.751353,14.55786,12.874062,1.0561802,0
664446666352164224,0.815350168847743,16.221762,17.688095,15.023167,1.0025036,0
664446700711823616,0.741280957306381,16.504341,18.037157,15.303055,0.99262965,0
664452954184200704,1.0,9.243944,9.440454,8.902309,0.9745048,0
664453778817920256,0.792484499760054,15.087264,16.269127,13.999619,1.019977,0
664455118847781760,0.80300654750345,14.190178,15.099974,13.250424,1.0115954,0
664456733755404928,0.877139641872366,16.796015,18.394266,15.570888,1.006918,0
664459031561436544,0.829692006643567,17.912872,19.774748,16.614414,1.0584561,0
664460685125455360,0.821185204805007,18.178432,20.065876,16.880764,0.9733316,0
664461578478588672,0.925206351208117,17.062208,18.696148,15.818279,1.0214332,0
664463502623929088,0.933152603664677,16.841192,18.462273,15.606036,1.0529617,0
664464808293984000,1.0,9.528989,9.74141,9.167582,0.91275823,0
664477968073854720,0.71884157685594,16.015604,17.639221,14.774151,1.0046896,0
664481743348692352,0.824396907724943,18.741407,20.696598,17.384882,1.0031335,0
664486794229860864,0.812831049276967,11.109174,11.44451,10.610855,1.3663548,0
664487623160237184,0.88321716915973,14.977529,16.265833,13.856915,1.0913745,0
664489508649639296,0.809506977047017,18.583113,20.325634,17.279345,0.9329175,0
664497209527231872,0.938576768177434,12.168027,12.629104,11.550658,0.939541,0
664499954009909760,0.860189924331221,17.54083,19.266266,16.291267,1.0163996,0
664506143059189888,0.80902650773671,15.4313965,16.644695,14.340096,1.030129,0
664509987053483008,0.946578494229965,18.2504,19.989838,16.889593,1.0250663,0
664513049366544256,0.873024532118576,14.241891,15.155042,13.296468,1.0330329,0
664518856162322304,0.855817092721622,18.27377,20.131268,16.955965,1.0107797,0
664537032463944960,0.746623850178461,17.714586,19.453737,16.445469,0.9921679,0
664539094048241536,0.73282141391792,16.648813,18.281984,15.414792,1.0754277,0
664545308864299904,0.793327732983909,13.123388,13.761517,12.359871,0.99312073,0
664573793087543936,0.876146765983216,17.075594,18.887972,15.801449,0.9644801,0
664580909850406528,0.789340149324988,16.7092,18.216648,15.507901,0.9730647,0
664591595728990336,0.823965679787006,8.373195,8.494132,8.136961,0.89719576,0
664600804138934400,0.84169763748768,11.67617,12.070044,11.117445,1.0621772,0
664627432936056832,0.811178904274661,16.023256,17.409218,14.859893,1.01883,0
664639454547865472,0.790778759256289,17.746546,19.525105,16.46607,1.0140016,0
664642516861165312,0.794439499749972,16.10665,17.627129,14.906089,1.065655,0
664649040915007872,0.709195453630548,17.814655,19.521849,16.544733,0.9527852,0
664695087260752384,0.721719011131941,17.560566,19.579348,16.248789,1.0311501,0
664726045385110144,0.760922296185849,16.980522,18.554243,15.754694,1.0660776,0
664742946079427712,0.740510739017139,18.532223,20.54868,17.210531,1.0090445,0
664775729566784512,0.72464826087789,15.357933,16.55763,14.27351,1.0070548,0
664845308036464256,0.761449391120313,8.77069,8.923352,8.487356,0.9026179,0
664876747197002112,0.725055520492106,13.813163,14.62827,12.919028,1.0315031,0
664916570133718272,0.724630071580446,18.12212,20.08352,16.830679,1.0898566,0
