GaiaDR3,Prob,inrt,Gmag,BP-RP,Plx,pmRA,pmDE,RA_ICRS,DE_ICRS,RUWE
63430967542044800,0.261221848318625,"False",13.861654,1.9596891,7.126383217182133,22.126543933171853,-45.293859489691926,55.30497848572,20.85435833179,2.4776602
63436396380626688,0.445737443935022,"False",14.841508,2.4416447,7.589501273110352,21.391571909544552,-45.20769139946536,55.14725093305,20.96555763383,1.0194958
63449521800719488,0.374017183023684,"False",17.138874,3.188631,7.6611835753727595,19.368666734238875,-46.28315605087656,55.77398249072,21.0302197256,0.98482674
63478654562505344,0.322807649801392,"False",18.372377,3.5028992,7.505853364929359,20.599058302584428,-47.921589108033686,56.16601868535,20.91161707072,1.0136935
63485427727244544,0.389518559800973,"False",16.040298,2.8232632,6.835496796483537,18.798239961955627,-41.830563035932705,56.54126990306,21.0977861877,1.0714281
63502259702709888,0.469673758488002,"False",7.728319,0.24206877,7.7480712178475075,20.65280679243452,-47.762058421602056,56.38338265128,21.24648035239,1.0431212
63502745034164736,0.389889341759593,"False",18.754845,3.6311836000000004,7.30186058491228,20.36638703270864,-46.21900366042098,56.2980682008,21.24133832522,0.9151481
63507860340462208,0.508810289919816,"True ",18.56016,3.6594982000000003,7.589614071222588,20.472016220845056,-46.552290973861616,56.59306157075,21.08876500812,0.9998248
63527827643105408,0.394556470827056,"False",18.731823,3.4489326,7.234548479116473,19.009061765885555,-45.063595496826544,56.53254973941,21.34515875053,0.9550104
63536997398140672,0.352756362870238,"False",19.457848,3.4641647000000004,8.300205737211655,21.696278549129442,-48.57640681538211,56.71497517768,21.51944805357,1.0468565
63546038305742720,0.353579102211475,"False",16.90566,3.1055336,6.93362204519199,19.849817119868604,-43.696947383979456,56.01050989862,21.22094570696,1.041533
