sample,geometry,radius_inner_pc,radius_pc,projection,alpha,alpha_err,n
final_current_mass_projected,cylinder,0.0,20.0,p000,2.1140000000000003,0.11899999999999988,242
final_current_mass_projected,cylinder,0.0,20.0,p001,2.117,0.119,243
final_current_mass_projected,cylinder,0.0,20.0,p002,2.119,0.11850000000000005,244
final_current_mass_projected,cylinder,0.0,20.0,p003,2.107,0.11799999999999988,245
final_current_mass_projected,cylinder,0.0,20.0,p004,2.125,0.11999999999999988,241
final_current_mass_projected,cylinder,0.0,20.0,p005,2.124,0.119,243
final_current_mass_projected,cylinder,0.0,20.0,p006,2.1420000000000003,0.119,246
final_current_mass_projected,cylinder,0.0,20.0,p007,2.132,0.119,244
final_current_mass_projected,cylinder,0.0,20.0,p008,2.101,0.11850000000000005,242
final_current_mass_projected,cylinder,0.0,20.0,p009,2.1270000000000002,0.11799999999999988,248
final_current_mass_projected,cylinder,0.0,20.0,p010,2.1180000000000003,0.11850000000000005,245
final_current_mass_projected,cylinder,0.0,20.0,p011,2.1180000000000003,0.1200000000000001,240
final_current_mass_projected,cylinder,0.0,20.0,p012,2.1140000000000003,0.11950000000000005,241
final_current_mass_projected,cylinder,0.0,20.0,p013,2.097,0.11849999999999994,243
final_current_mass_projected,cylinder,0.0,20.0,p014,2.136,0.11850000000000005,246
final_current_mass_projected,cylinder,0.0,20.0,p015,2.124,0.119,243
final_current_mass_projected,cylinder,0.0,20.0,p016,2.1020000000000003,0.11899999999999988,242
final_current_mass_projected,cylinder,0.0,20.0,p017,2.101,0.118,244
final_current_mass_projected,cylinder,0.0,20.0,p018,2.117,0.119,243
final_current_mass_projected,cylinder,0.0,20.0,p019,2.132,0.119,244
final_current_mass_projected,cylinder,0.0,20.0,p020,2.109,0.119,241
final_current_mass_projected,cylinder,0.0,20.0,p021,2.115,0.1190000000000001,242
final_current_mass_projected,cylinder,0.0,20.0,p022,2.113,0.11849999999999994,243
final_current_mass_projected,cylinder,0.0,20.0,p023,2.157,0.119,246
final_current_mass_projected,cylinder,0.0,20.0,p024,2.1260000000000003,0.11949999999999994,242
final_current_mass_projected,cylinder,0.0,20.0,p025,2.101,0.11850000000000005,243
final_current_mass_projected,cylinder,0.0,20.0,p026,2.1390000000000002,0.11900000000000022,246
final_current_mass_projected,cylinder,0.0,20.0,p027,2.121,0.119,244
final_current_mass_projected,cylinder,0.0,20.0,p028,2.145,0.119,247
final_current_mass_projected,cylinder,0.0,20.0,p029,2.125,0.11999999999999988,240
final_current_mass_projected,cylinder,0.0,20.0,p030,2.121,0.11850000000000005,244
final_current_mass_projected,cylinder,0.0,20.0,p031,2.119,0.11850000000000005,245
final_current_mass_projected_annulus,annulus,0.0,2.0,p000,1.9020000000000001,0.2749999999999999,42
final_current_mass_projected_annulus,annulus,2.0,4.0,p000,2.1870000000000003,0.24550000000000005,59
final_current_mass_projected_annulus,annulus,4.0,8.0,p000,2.123,0.19299999999999995,93
final_current_mass_projected_annulus,annulus,8.0,11.68,p000,2.293,0.366,28
final_current_mass_projected_annulus,annulus,11.68,20.0,p000,2.086,0.4139999999999999,20
final_current_mass_projected_annulus,annulus,0.0,2.0,p001,1.8570000000000002,0.2869999999999999,38
final_current_mass_projected_annulus,annulus,2.0,4.0,p001,1.7400000000000002,0.22550000000000003,59
final_current_mass_projected_annulus,annulus,4.0,8.0,p001,2.278,0.20300000000000007,90
final_current_mass_projected_annulus,annulus,8.0,11.68,p001,2.415,0.3075000000000001,42
final_current_mass_projected_annulus,annulus,11.68,20.0,p001,2.855,0.6015000000000001,14
final_current_mass_projected_annulus,annulus,0.0,2.0,p002,2.1390000000000002,0.34150000000000014,30
final_current_mass_projected_annulus,annulus,2.0,4.0,p002,1.784,0.22899999999999998,58
final_current_mass_projected_annulus,annulus,4.0,8.0,p002,2.09,0.1904999999999999,94
final_current_mass_projected_annulus,annulus,8.0,11.68,p002,2.543,0.3345,38
final_current_mass_projected_annulus,annulus,11.68,20.0,p002,2.494,0.4155,24
final_current_mass_projected_annulus,annulus,0.0,2.0,p003,2.06,0.31999999999999995,33
final_current_mass_projected_annulus,annulus,2.0,4.0,p003,1.852,0.22399999999999998,62
final_current_mass_projected_annulus,annulus,4.0,8.0,p003,2.079,0.19199999999999995,92
final_current_mass_projected_annulus,annulus,8.0,11.68,p003,2.6710000000000003,0.36050000000000004,35
final_current_mass_projected_annulus,annulus,11.68,20.0,p003,2.261,0.401,23
final_current_mass_projected_annulus,annulus,0.0,2.0,p004,2.1260000000000003,0.31499999999999995,35
final_current_mass_projected_annulus,annulus,2.0,4.0,p004,1.7380000000000002,0.23150000000000004,56
final_current_mass_projected_annulus,annulus,4.0,8.0,p004,2.172,0.20050000000000012,88
final_current_mass_projected_annulus,annulus,8.0,11.68,p004,2.2510000000000003,0.31500000000000006,37
final_current_mass_projected_annulus,annulus,11.68,20.0,p004,2.817,0.4445000000000001,25
final_current_mass_projected_annulus,annulus,0.0,2.0,p005,1.9720000000000002,0.2925,38
final_current_mass_projected_annulus,annulus,2.0,4.0,p005,1.9560000000000002,0.2320000000000001,60
final_current_mass_projected_annulus,annulus,4.0,8.0,p005,2.174,0.2064999999999999,83
final_current_mass_projected_annulus,annulus,8.0,11.68,p005,2.423,0.32400000000000007,38
final_current_mass_projected_annulus,annulus,11.68,20.0,p005,2.196,0.38650000000000007,24
final_current_mass_projected_annulus,annulus,0.0,2.0,p006,1.745,0.274,40
final_current_mass_projected_annulus,annulus,2.0,4.0,p006,2.285,0.25150000000000006,59
final_current_mass_projected_annulus,annulus,4.0,8.0,p006,2.009,0.18999999999999995,91
final_current_mass_projected_annulus,annulus,8.0,11.68,p006,2.486,0.3534999999999999,33
final_current_mass_projected_annulus,annulus,11.68,20.0,p006,2.6870000000000003,0.44700000000000006,23
final_current_mass_projected_annulus,annulus,0.0,2.0,p007,1.993,0.3205,32
final_current_mass_projected_annulus,annulus,2.0,4.0,p007,2.2630000000000003,0.24200000000000021,63
final_current_mass_projected_annulus,annulus,4.0,8.0,p007,1.907,0.1895,88
final_current_mass_projected_annulus,annulus,8.0,11.68,p007,2.6590000000000003,0.3494999999999999,37
final_current_mass_projected_annulus,annulus,11.68,20.0,p007,2.132,0.381,24
final_current_mass_projected_annulus,annulus,0.0,2.0,p008,1.9480000000000002,0.2875,39
final_current_mass_projected_annulus,annulus,2.0,4.0,p008,1.7240000000000002,0.21800000000000008,63
final_current_mass_projected_annulus,annulus,4.0,8.0,p008,2.23,0.20550000000000002,86
final_current_mass_projected_annulus,annulus,8.0,11.68,p008,2.448,0.3400000000000001,35
final_current_mass_projected_annulus,annulus,11.68,20.0,p008,2.681,0.4909999999999999,19
final_current_mass_projected_annulus,annulus,0.0,2.0,p009,1.792,0.27649999999999997,40
final_current_mass_projected_annulus,annulus,2.0,4.0,p009,2.075,0.22650000000000003,66
final_current_mass_projected_annulus,annulus,4.0,8.0,p009,2.087,0.21450000000000002,74
final_current_mass_projected_annulus,annulus,8.0,11.68,p009,2.334,0.29800000000000004,43
final_current_mass_projected_annulus,annulus,11.68,20.0,p009,2.6910000000000003,0.42900000000000005,25
final_current_mass_projected_annulus,annulus,0.0,2.0,p010,2.03,0.2925000000000001,39
final_current_mass_projected_annulus,annulus,2.0,4.0,p010,2.14,0.2370000000000001,62
final_current_mass_projected_annulus,annulus,4.0,8.0,p010,2.144,0.20399999999999996,84
final_current_mass_projected_annulus,annulus,8.0,11.68,p010,2.158,0.3045,38
final_current_mass_projected_annulus,annulus,11.68,20.0,p010,2.053,0.39149999999999996,22
final_current_mass_projected_annulus,annulus,0.0,2.0,p011,1.895,0.29699999999999993,36
final_current_mass_projected_annulus,annulus,2.0,4.0,p011,2.145,0.2270000000000001,68
final_current_mass_projected_annulus,annulus,4.0,8.0,p011,2.124,0.1995,87
final_current_mass_projected_annulus,annulus,8.0,11.68,p011,2.322,0.3344999999999999,34
final_current_mass_projected_annulus,annulus,11.68,20.0,p011,2.082,0.478,15
final_current_mass_projected_annulus,annulus,0.0,2.0,p012,2.0100000000000002,0.2839999999999999,41
final_current_mass_projected_annulus,annulus,2.0,4.0,p012,2.1380000000000003,0.24950000000000017,56
final_current_mass_projected_annulus,annulus,4.0,8.0,p012,1.995,0.19000000000000006,91
final_current_mass_projected_annulus,annulus,8.0,11.68,p012,2.423,0.365,30
final_current_mass_projected_annulus,annulus,11.68,20.0,p012,2.3680000000000003,0.4115,23
final_current_mass_projected_annulus,annulus,0.0,2.0,p013,1.608,0.29600000000000004,33
final_current_mass_projected_annulus,annulus,2.0,4.0,p013,2.023,0.21300000000000008,73
final_current_mass_projected_annulus,annulus,4.0,8.0,p013,2.086,0.1974999999999999,87
final_current_mass_projected_annulus,annulus,8.0,11.68,p013,2.9290000000000003,0.4185000000000001,30
final_current_mass_projected_annulus,annulus,11.68,20.0,p013,2.2880000000000003,0.43300000000000005,20
final_current_mass_projected_annulus,annulus,0.0,2.0,p014,1.907,0.29699999999999993,36
final_current_mass_projected_annulus,annulus,2.0,4.0,p014,2.048,0.23449999999999993,61
final_current_mass_projected_annulus,annulus,4.0,8.0,p014,2.111,0.1925,93
final_current_mass_projected_annulus,annulus,8.0,11.68,p014,2.362,0.3425,33
final_current_mass_projected_annulus,annulus,11.68,20.0,p014,2.587,0.43500000000000005,23
final_current_mass_projected_annulus,annulus,0.0,2.0,p015,2.172,0.3095000000000001,37
final_current_mass_projected_annulus,annulus,2.0,4.0,p015,2.281,0.2410000000000001,64
