sample,geometry,radius_inner_pc,radius_pc,projection,alpha,alpha_err,n
final_current_mass_projected_annulus,annulus,0.0,2.0,p030,1.393,0.372,20
final_current_mass_projected_annulus,annulus,2.0,4.0,p030,1.691,0.21499999999999997,64
final_current_mass_projected_annulus,annulus,4.0,8.0,p030,1.723,0.17800000000000005,94
final_current_mass_projected_annulus,annulus,8.0,11.68,p030,2.236,0.26750000000000007,51
final_current_mass_projected_annulus,annulus,11.68,20.0,p030,3.0410000000000004,0.37850000000000006,39
final_current_mass_projected_annulus,annulus,0.0,2.0,p031,1.455,0.2825000000000001,35
final_current_mass_projected_annulus,annulus,2.0,4.0,p031,1.6560000000000001,0.23250000000000004,54
final_current_mass_projected_annulus,annulus,4.0,8.0,p031,1.814,0.19000000000000006,85
final_current_mass_projected_annulus,annulus,8.0,11.68,p031,2.4040000000000004,0.25849999999999995,59
final_current_mass_projected_annulus,annulus,11.68,20.0,p031,2.19,0.3395,31
