phi0,g,delta,rh_pc,rt_pc,converged,nll,error,seconds,iteration
8.0,1.0,0.6,6.0,31.14397826163062,True,1332.8633184801113,,0.6608957999851555,1
8.0,1.0,0.6,8.0,41.52530434884083,True,1394.1323103995958,,0.6636896000709385,1
8.0,1.0,0.6,10.0,51.90663043605103,True,1443.3712569241786,,0.7016477999277413,1
8.0,2.0,0.0,2.0,213.11385990638973,True,1522.7862173430558,,0.23649340006522834,1
8.0,2.0,0.0,3.0,319.6707898595846,True,1459.6885560244527,,0.24389940011315048,1
8.0,2.0,0.0,4.0,426.22771981277947,True,1421.947380775131,,0.24126009992323816,1
8.0,2.0,0.0,5.0,532.7846497659743,True,1394.853411987348,,0.23095700005069375,1
8.0,2.0,0.0,6.0,639.3415797191692,True,1374.9077746183766,,0.23053590022027493,1
8.0,2.0,0.0,8.0,852.4554396255589,True,1346.2288960008837,,0.22974539990536869,1
8.0,2.0,0.0,10.0,1065.5692995319487,True,1327.3491611801055,,0.23353959992527962,1
8.0,2.0,0.15,2.0,112.57999041318732,True,1469.3168211082364,,0.3783180001191795,1
8.0,2.0,0.15,3.0,168.86998561978098,True,1413.1350237355236,,0.398276099935174,1
8.0,2.0,0.15,4.0,225.15998082637464,True,1386.2074191598638,,0.3885657999198884,1
8.0,2.0,0.15,5.0,281.4499760329683,True,1370.3923901578721,,0.3764237000141293,1
8.0,2.0,0.15,6.0,337.73997123956195,True,1360.9997404688484,,0.37807540013454854,1
8.0,2.0,0.15,8.0,450.31996165274927,True,1348.6555579140322,,0.37630969984456897,1
8.0,2.0,0.15,10.0,562.8999520659366,True,1341.2068043102709,,0.3754952000454068,1
8.0,2.0,0.3,2.0,45.85271379058044,True,1427.030967069106,,0.43588789994828403,1
8.0,2.0,0.3,3.0,68.77907068587065,True,1342.2149436554616,,0.4274307999294251,1
8.0,2.0,0.3,4.0,91.70542758116088,True,1316.6733162936703,,0.4232280000578612,1
8.0,2.0,0.3,5.0,114.63178447645109,True,1310.922565896281,,0.423746399814263,1
8.0,2.0,0.3,6.0,137.5581413717413,True,1313.4358406727965,,0.43087639985606074,1
8.0,2.0,0.3,8.0,183.41085516232175,True,1326.8033087130336,,0.428293599979952,1
8.0,2.0,0.3,10.0,229.26356895290218,True,1342.4186677950256,,0.4243848000187427,1
8.0,2.0,0.45,2.0,37.060327576412995,True,1422.6467059190784,,0.49209280009381473,1
8.0,2.0,0.45,3.0,55.59049136461949,True,1321.5488339355702,,0.4990742998197675,1
8.0,2.0,0.45,4.0,74.12065515282599,True,1294.6906417824557,,0.4925117001403123,1
8.0,2.0,0.45,5.0,92.65081894103248,True,1293.570509750751,,0.49223720002919436,1
8.0,2.0,0.45,6.0,111.18098272923898,True,1302.8888879768588,,0.5095818999689072,1
8.0,2.0,0.45,8.0,148.24131030565198,True,1331.0490218550683,,0.5110993999987841,1
8.0,2.0,0.45,10.0,185.30163788206497,True,1361.456225962017,,0.5136929999571294,1
8.0,2.0,0.6,2.0,34.74392292648655,True,1421.9186471518974,,0.6522808999288827,1
8.0,2.0,0.6,3.0,52.11588438972982,True,1320.5199540568797,,0.6374707000795752,1
8.0,2.0,0.6,4.0,69.4878458529731,True,1296.1619605774688,,0.6483634999021888,1
8.0,2.0,0.6,5.0,86.85980731621636,True,1297.2030423518913,,0.6457617001142353,1
8.0,2.0,0.6,6.0,104.23176877945964,True,1308.0635514606597,,0.6596168000251055,1
8.0,2.0,0.6,8.0,138.9756917059462,True,1339.0387182191387,,0.6472912000026554,1
8.0,2.0,0.6,10.0,173.71961463243272,True,1370.924384663925,,0.6437814999371767,1
9.0,0.0,0.0,2.0,8.162993630956297,True,2167.0532467160465,,0.20409779995679855,1
9.0,0.0,0.0,3.0,12.244490446434448,True,1355.7973385434289,,0.20828829985111952,1
9.0,0.0,0.0,4.0,16.325987261912594,True,1320.2539336115178,,0.2016793000511825,1
9.0,0.0,0.0,5.0,20.407484077390745,True,1328.1576801681183,,0.20198499993421137,1
9.0,0.0,0.0,6.0,24.488980892868895,True,1337.8196186977893,,0.19348190003074706,1
9.0,0.0,0.0,8.0,32.65197452382519,True,1348.8962457706498,,0.20170470001176,1
9.0,0.0,0.0,10.0,40.81496815478149,True,1352.5513722175488,,0.19381810002960265,1
9.0,0.0,0.15,2.0,7.0777723727959945,True,3415.3866486405736,,0.33844940015114844,1
9.0,0.0,0.15,3.0,10.616658559193993,True,1366.3218196113007,,0.33599659986793995,1
9.0,0.0,0.15,4.0,14.155544745591989,True,1285.857541236099,,0.33286429988220334,1
9.0,0.0,0.15,5.0,17.694430931989984,True,1304.314321108445,,0.3361512999981642,1
9.0,0.0,0.15,6.0,21.233317118387987,True,1330.0128685695904,,0.33452310017310083,1
9.0,0.0,0.15,8.0,28.311089491183978,True,1368.2678527710646,,0.3339413998182863,1
9.0,0.0,0.15,10.0,35.38886186397997,True,1392.0182053384483,,0.33648749999701977,1
9.0,0.0,0.3,2.0,6.397560397567139,True,3482.4811603627345,,0.3939608000218868,1
9.0,0.0,0.3,3.0,9.596340596350709,True,1541.8065944233265,,0.42687600012868643,1
9.0,0.0,0.3,4.0,12.795120795134277,True,1277.0103384116135,,0.425982000073418,1
9.0,0.0,0.3,5.0,15.99390099391785,True,1295.2496201917152,,0.42430650000460446,1
9.0,0.0,0.3,6.0,19.192681192701418,True,1333.7880130043443,,0.42299719993025064,1
9.0,0.0,0.3,8.0,25.590241590268555,True,1400.4038370217404,,0.4221516000106931,1
9.0,0.0,0.3,10.0,31.9878019878357,True,1448.3418405581785,,0.4137600001413375,1
9.0,0.0,0.45,2.0,6.194394375971837,True,3502.683101756363,,0.5381265000905842,1
9.0,0.0,0.45,3.0,9.291591563957756,True,1915.9580229789292,,0.5264373000245541,1
9.0,0.0,0.45,4.0,12.388788751943673,True,1283.6058774588087,,0.5261670001782477,1
9.0,0.0,0.45,5.0,15.485985939929591,True,1304.3702007361562,,0.5405820000451058,1
9.0,0.0,0.45,6.0,18.58318312791551,True,1348.8878910392687,,0.5248300000093877,1
9.0,0.0,0.45,8.0,24.777577503887347,True,1424.539496157663,,0.5288090000394732,1
9.0,0.0,0.45,10.0,30.971971879859183,True,1477.9203862414195,,0.5128077999688685,1
9.0,0.0,0.6,2.0,5.771579576704189,True,3590.3682717094675,,0.6624231999740005,1
9.0,0.0,0.6,3.0,8.657369365056283,True,1952.6337350357737,,0.664269199827686,1
9.0,0.0,0.6,4.0,11.543159153408379,True,1297.4160176550442,,0.6655798999127001,1
9.0,0.0,0.6,5.0,14.428948941760472,True,1307.6428648911851,,0.6686960000079125,1
9.0,0.0,0.6,6.0,17.314738730112566,True,1358.5742995787396,,0.6759097001049668,1
9.0,0.0,0.6,8.0,23.086318306816757,True,1447.820324210342,,0.6731926000211388,1
9.0,0.0,0.6,10.0,28.857897883520945,True,1510.0675327590322,,0.6851590999867767,1
9.0,1.0,0.0,2.0,17.050115917245996,True,1458.5677257849434,,0.18490100000053644,1
9.0,1.0,0.0,3.0,25.575173875868995,True,1366.251872814227,,0.18721410003490746,1
9.0,1.0,0.0,4.0,34.10023183449199,True,1347.7730485971533,,0.18560750014148653,1
9.0,1.0,0.0,5.0,42.62528979311499,True,1343.4384911546567,,0.1816541999578476,1
9.0,1.0,0.0,6.0,51.15034775173799,True,1342.2076656195532,,0.18642110005021095,1
9.0,1.0,0.0,8.0,68.20046366898399,True,1341.0048826971401,,0.1806743999477476,1
9.0,1.0,0.0,10.0,85.25057958622997,True,1339.029467606698,,0.18275170004926622,1
9.0,1.0,0.15,2.0,13.835675511786286,True,1469.722653304328,,0.34002609993331134,1
9.0,1.0,0.15,3.0,20.75351326767943,True,1324.60552416231,,0.3336447000037879,1
9.0,1.0,0.15,4.0,27.671351023572573,True,1307.2013359896423,,0.33655699994415045,1
9.0,1.0,0.15,5.0,34.58918877946572,True,1313.4826288664844,,0.3371791001409292,1
9.0,1.0,0.15,6.0,41.50702653535886,True,1324.400069295409,,0.33319949987344444,1
9.0,1.0,0.15,8.0,55.342702047145146,True,1344.8222145531442,,0.33639379986561835,1
9.0,1.0,0.15,10.0,69.17837755893144,True,1359.7980414514054,,0.35827909992076457,1
9.0,1.0,0.3,2.0,11.574683452247314,True,1553.3799771508434,,0.3945208000950515,1
9.0,1.0,0.3,3.0,17.36202517837097,True,1308.8457328749619,,0.399462099885568,1
9.0,1.0,0.3,4.0,23.149366904494627,True,1280.1937536999635,,0.3970137999858707,1
9.0,1.0,0.3,5.0,28.936708630618288,True,1293.2962066327252,,0.3922321000136435,1
9.0,1.0,0.3,6.0,34.72405035674194,True,1316.0587840062421,,0.4019317999482155,1
9.0,1.0,0.3,8.0,46.298733808989255,True,1361.8033093662475,,0.39523110003210604,1
9.0,1.0,0.3,10.0,57.873417261236575,True,1399.2765324568768,,0.39122049999423325,1
9.0,1.0,0.45,2.0,11.262056478739842,True,1568.7154994736,,0.5076882999856025,1
9.0,1.0,0.45,3.0,16.893084718109762,True,1307.9247721146708,,0.5267448998056352,1
9.0,1.0,0.45,4.0,22.524112957479684,True,1280.5606312278567,,0.5616544000804424,1
9.0,1.0,0.45,5.0,28.155141196849602,True,1297.553158558508,,0.5332567999139428,1
9.0,1.0,0.45,6.0,33.786169436219524,True,1323.8170233695423,,0.5090375998988748,1
9.0,1.0,0.45,8.0,45.04822591495937,True,1376.6963284271217,,0.5255033001303673,1
9.0,1.0,0.45,10.0,56.310282393699204,True,1420.8312406304074,,0.527688599890098,1
9.0,1.0,0.6,2.0,10.273216276175281,True,1656.4580312113683,,0.6725021000020206,1
9.0,1.0,0.6,3.0,15.409824414262923,True,1315.3726929075015,,0.6513676000759006,1
9.0,1.0,0.6,4.0,20.546432552350563,True,1279.6334251486714,,0.6516787000000477,1
9.0,1.0,0.6,5.0,25.683040690438208,True,1300.0300249904287,,0.6520125002134591,1
9.0,1.0,0.6,6.0,30.819648828525846,True,1331.8841984196215,,0.652103700209409,1
9.0,1.0,0.6,8.0,41.092865104701126,True,1394.3432193827844,,0.6578401001170278,1
9.0,1.0,0.6,10.0,51.366081380876416,True,1445.148099661784,,0.7181290001608431,1
9.0,2.0,0.0,2.0,110.95301175921357,True,1497.3404230586584,,0.22187589993700385,1
9.0,2.0,0.0,3.0,166.42951763882036,True,1443.4873947350882,,0.21546759991906583,1
9.0,2.0,0.0,4.0,221.90602351842713,True,1418.6666721342576,,0.21501939999870956,1
9.0,2.0,0.0,5.0,277.3825293980339,True,1404.171563472791,,0.21680840011686087,1
9.0,2.0,0.0,6.0,332.8590352776407,True,1395.3525694617035,,0.21838389988988638,1
9.0,2.0,0.0,8.0,443.81204703685427,True,1383.9175742508805,,0.2184607998933643,1
9.0,2.0,0.0,10.0,554.7650587960678,True,1375.759868247072,,0.21857979986816645,1
9.0,2.0,0.15,2.0,63.13737762916163,True,1445.7850605152037,,0.36784849991090596,1
9.0,2.0,0.15,3.0,94.70606644374243,True,1376.7702638236487,,0.3709032000042498,1
9.0,2.0,0.15,4.0,126.27475525832325,True,1351.6597452557392,,0.37158789997920394,1
9.0,2.0,0.15,5.0,157.84344407290408,True,1341.9457559409636,,0.3771492999512702,1
9.0,2.0,0.15,6.0,189.41213288748486,True,1338.8043552694446,,0.37613960006274283,1
9.0,2.0,0.15,8.0,252.5495105166465,True,1339.5403859529445,,0.36816860013641417,1
9.0,2.0,0.15,10.0,315.68688814580815,True,1343.5460822744922,,0.36997260013595223,1
9.0,2.0,0.3,2.0,41.91184600476378,True,1426.8732221648759,,0.44986119982786477,1
9.0,2.0,0.3,3.0,62.867769007145675,True,1332.5556937191398,,0.44378229998983443,1
9.0,2.0,0.3,4.0,83.82369200952756,True,1304.7131929886564,,0.4414020001422614,1
9.0,2.0,0.3,5.0,104.77961501190946,True,1299.8046839307208,,0.4397338000126183,1
9.0,2.0,0.3,6.0,125.73553801429135,True,1304.2704829868658,,0.44111860007978976,1
9.0,2.0,0.3,8.0,167.64738401905512,True,1323.4814468792547,,0.42832279996946454,1
9.0,2.0,0.3,10.0,209.5592300238189,True,1345.1440844157682,,0.4282104999292642,1
9.0,2.0,0.45,2.0,40.73544065176376,True,1420.1603145767199,,0.521793199935928,1
9.0,2.0,0.45,3.0,61.10316097764564,True,1325.9630757178975,,0.5175475999712944,1
9.0,2.0,0.45,4.0,81.47088130352752,True,1299.7339462398274,,0.5167902000248432,1
9.0,2.0,0.45,5.0,101.83860162940941,True,1297.2357416155805,,0.5197884999215603,1
9.0,2.0,0.45,6.0,122.20632195529129,True,1303.9639282160333,,0.5166694999206811,1
9.0,2.0,0.45,8.0,162.94176260705504,True,1328.302880192518,,0.5206174999475479,1
9.0,2.0,0.45,10.0,203.67720325881882,True,1355.2947847621979,,0.5245959998574108,1
9.0,2.0,0.6,2.0,33.68421317968859,True,1423.1674091860684,,0.6693048998713493,1
9.0,2.0,0.6,3.0,50.52631976953289,True,1319.0749205369448,,0.6751437000930309,1
9.0,2.0,0.6,4.0,67.36842635937718,True,1294.5514932342692,,0.6747811001259834,1
9.0,2.0,0.6,5.0,84.21053294922149,True,1296.3308856255658,,0.6661991998553276,1
9.0,2.0,0.6,6.0,101.05263953906578,True,1307.713664426501,,0.6690982000436634,1
9.0,2.0,0.6,8.0,134.73685271875436,True,1340.0459478057564,,0.6961622999515384,1
9.0,2.0,0.6,10.0,168.42106589844298,True,1372.812380596194,,0.6881953000556678,1
3.0,0.0,0.0,2.0,5.018535405551183,True,4084.2288384226626,,0.12123759998939931,2
3.0,0.0,0.0,3.0,7.527803108326775,True,2184.3971852048285,,0.12205979996360838,2
3.0,0.0,0.0,4.0,10.037070811102366,True,1389.0546629540158,,0.11876170011237264,2
3.0,0.0,0.0,5.0,12.546338513877958,True,1291.604747637756,,0.11731070000678301,2
3.0,0.0,0.0,6.0,15.05560621665355,True,1334.7606995772371,,0.11843650019727647,2
3.0,0.0,0.0,8.0,20.07414162220473,True,1457.5315282364118,,0.11535669979639351,2
3.0,0.0,0.0,10.0,25.092677027755915,True,1559.3177510102514,,0.11572920018807054,2
3.0,0.0,0.15,2.0,5.120444888836205,True,3969.1028496274876,,0.1829234000761062,2
3.0,0.0,0.15,3.0,7.6806673332543065,True,2123.114199332631,,0.1825536999385804,2
3.0,0.0,0.15,4.0,10.24088977767241,True,1358.524124138852,,0.1836481001228094,2
3.0,0.0,0.15,5.0,12.801112222090511,True,1289.2305292299225,,0.18142749997787178,2
3.0,0.0,0.15,6.0,15.361334666508613,True,1337.7659207306117,,0.18414389993995428,2
3.0,0.0,0.15,8.0,20.48177955534482,True,1461.8846475273779,,0.1824880000203848,2
3.0,0.0,0.15,10.0,25.602224444181022,True,1562.0407024158326,,0.18745990004390478,2
3.0,0.0,0.3,2.0,5.301889925981344,True,3786.3157510427777,,0.20300720003433526,2
3.0,0.0,0.3,3.0,7.952834888972015,True,2034.3828824504933,,0.20038900012150407,2
3.0,0.0,0.3,4.0,10.603779851962688,True,1319.7167301513289,,0.20584800001233816,2
3.0,0.0,0.3,5.0,13.254724814953358,True,1289.1458228908223,,0.2012940999120474,2
3.0,0.0,0.3,6.0,15.90566977794403,True,1342.1954470411988,,0.20337289990857244,2
3.0,0.0,0.3,8.0,21.207559703925376,True,1464.1221048277391,,0.20341309998184443,2
3.0,0.0,0.3,10.0,26.509449629906715,True,1560.5439983182182,,0.20207150001078844,2
3.0,0.0,0.45,2.0,5.577382639780326,True,3671.8410097982082,,0.23764239996671677,2
3.0,0.0,0.45,3.0,8.366073959670489,True,1981.7686507004994,,0.24244760000146925,2
3.0,0.0,0.45,4.0,11.154765279560651,True,1299.1370927630712,,0.2415803000330925,2
3.0,0.0,0.45,5.0,13.943456599450814,True,1293.2701961044304,,0.24248709995299578,2
3.0,0.0,0.45,6.0,16.732147919340978,True,1349.1087525679045,,0.24164570006541908,2
3.0,0.0,0.45,8.0,22.309530559121303,True,1463.7269580772574,,0.2438399000093341,2
3.0,0.0,0.45,10.0,27.886913198901627,True,1552.4968120157457,,0.24103519995696843,2
3.0,0.0,0.6,2.0,5.904410500130893,True,3563.352081937772,,0.2698129001073539,2
3.0,0.0,0.6,3.0,8.856615750196339,True,1937.3205840237702,,0.2488704000134021,2
3.0,0.0,0.6,4.0,11.808821000261785,True,1288.8362709318499,,0.24865740002132952,2
3.0,0.0,0.6,5.0,14.76102625032723,True,1305.0989957842835,,0.24938379996456206,2
3.0,0.0,0.6,6.0,17.713231500392677,True,1359.1971196837824,,0.25325349997729063,2
3.0,0.0,0.6,8.0,23.61764200052357,True,1459.1232932461567,,0.2483548999298364,2
3.0,0.0,0.6,10.0,29.52205250065446,True,1535.546465434147,,0.24898150004446507,2
3.0,1.0,0.0,2.0,7.465668094855835,True,2706.7745877043462,,0.12919040000997484,2
3.0,1.0,0.0,3.0,11.198502142283752,True,1458.6585846982916,,0.12926180008798838,2
3.0,1.0,0.0,4.0,14.93133618971167,True,1284.3476087000156,,0.12716139992699027,2
3.0,1.0,0.0,5.0,18.664170237139587,True,1282.6087139060487,,0.12616829993203282,2
3.0,1.0,0.0,6.0,22.397004284567505,True,1326.1501291097304,,0.12743619992397726,2
3.0,1.0,0.0,8.0,29.86267237942334,True,1436.0463509597857,,0.1263786000199616,2
3.0,1.0,0.0,10.0,37.32834047427917,True,1533.8961976795258,,0.12634370010346174,2
3.0,1.0,0.15,2.0,7.647055346810697,True,2590.932390837228,,0.21610750001855195,2
3.0,1.0,0.15,3.0,11.470583020216047,True,1429.8572914445465,,0.21676179999485612,2
3.0,1.0,0.15,4.0,15.294110693621395,True,1277.5056212172099,,0.21106379991397262,2
3.0,1.0,0.15,5.0,19.117638367026746,True,1281.9982495015988,,0.2186654000543058,2
3.0,1.0,0.15,6.0,22.941166040432094,True,1327.4857583136131,,0.21913690003566444,2
3.0,1.0,0.15,8.0,30.58822138724279,True,1437.6406331982835,,0.22628509998321533,2
3.0,1.0,0.15,10.0,38.23527673405349,True,1535.2486234595365,,0.22073609987273812,2
3.0,1.0,0.3,2.0,7.99615409840384,True,2414.5303079485484,,0.23767450009472668,2
3.0,1.0,0.3,3.0,11.99423114760576,True,1392.2167083055604,,0.20848859986290336,2
3.0,1.0,0.3,4.0,15.99230819680768,True,1270.475912520381,,0.21038580010645092,2
3.0,1.0,0.3,5.0,19.990385246009602,True,1282.400183568236,,0.20950029999949038,2
3.0,1.0,0.3,6.0,23.98846229521152,True,1329.06196878854,,0.21051250002346933,2
3.0,1.0,0.3,8.0,31.98461639361536,True,1437.1054602774047,,0.20958200003951788,2
3.0,1.0,0.3,10.0,39.980770492019204,True,1531.757937745186,,0.20569039997644722,2
3.0,1.0,0.45,2.0,8.602380606574517,True,2288.5830565290667,,0.220152199966833,2
3.0,1.0,0.45,3.0,12.903570909861775,True,1354.5051269892433,,0.22188440011814237,2
3.0,1.0,0.45,4.0,17.204761213149034,True,1266.219973640014,,0.21874679997563362,2
3.0,1.0,0.45,5.0,21.50595151643629,True,1284.8875864751737,,0.2218847000040114,2
3.0,1.0,0.45,6.0,25.80714181972355,True,1331.1159892688895,,0.2183568999171257,2
3.0,1.0,0.45,8.0,34.40952242629807,True,1433.264468630383,,0.22462220001034439,2
3.0,1.0,0.45,10.0,43.01190303287258,True,1522.3552955830446,,0.22029519989155233,2
3.0,1.0,0.6,2.0,9.5846876843948,True,1929.6035740903658,,0.25161919998936355,2
3.0,1.0,0.6,3.0,14.3770315265922,True,1321.3665981011284,,0.25197109999135137,2
3.0,1.0,0.6,4.0,19.1693753687896,True,1268.4225888791016,,0.2487628001254052,2
3.0,1.0,0.6,5.0,23.961719210987,True,1291.5832574407711,,0.24972279998473823,2
3.0,1.0,0.6,6.0,28.7540630531844,True,1333.8315700829878,,0.2519288999028504,2
3.0,1.0,0.6,8.0,38.3387507375792,True,1422.9555261633018,,0.24973260005936027,2
3.0,1.0,0.6,10.0,47.923438421974,True,1500.4863531637525,,0.24867340014316142,2
3.0,2.0,0.0,2.0,14.486291151312487,True,1665.8745996632447,,0.14312330004759133,2
3.0,2.0,0.0,3.0,21.72943672696873,True,1342.6302059576592,,0.14150549983605742,2
3.0,2.0,0.0,4.0,28.972582302624975,True,1270.7113607101574,,0.14435159997083247,2
3.0,2.0,0.0,5.0,36.215727878281214,True,1277.6135623966754,,0.14606300019659102,2
3.0,2.0,0.0,6.0,43.45887345393746,True,1313.5908467485028,,0.1453245000448078,2
3.0,2.0,0.0,8.0,57.94516460524995,True,1407.9916664807854,,0.14385619992390275,2
3.0,2.0,0.0,10.0,72.43145575656243,True,1498.47239372814,,0.14787559979595244,2
3.0,2.0,0.15,2.0,15.021746546752663,True,1635.8702278137098,,0.2037850001361221,2
3.0,2.0,0.15,3.0,22.532619820128993,True,1333.0297131684652,,0.200628399848938,2
3.0,2.0,0.15,4.0,30.043493093505326,True,1267.576262908532,,0.203646200010553,2
3.0,2.0,0.15,5.0,37.55436636688166,True,1276.9885004337516,,0.20797470002435148,2
3.0,2.0,0.15,6.0,45.065239640257985,True,1313.754770426071,,0.202849900117144,2
3.0,2.0,0.15,8.0,60.08698618701065,True,1408.1063109205202,,0.20310949999839067,2
3.0,2.0,0.15,10.0,75.10873273376332,True,1498.447469058603,,0.20080430014058948,2
3.0,2.0,0.3,2.0,16.120715230747738,True,1590.7293092155026,,0.21670249989256263,2
3.0,2.0,0.3,3.0,24.181072846121605,True,1321.4041905290724,,0.21590930013917387,2
3.0,2.0,0.3,4.0,32.241430461495476,True,1264.928457541628,,0.21605730010196567,2
3.0,2.0,0.3,5.0,40.30178807686934,True,1276.6469851757627,,0.21519640018232167,2
3.0,2.0,0.3,6.0,48.36214569224321,True,1313.3096332954,,0.21487959986552596,2
3.0,2.0,0.3,8.0,64.48286092299095,True,1405.7879735767137,,0.21568659995682538,2
3.0,2.0,0.3,10.0,80.60357615373869,True,1493.903481279285,,0.2164727000053972,2
3.0,2.0,0.45,2.0,18.28697417945207,True,1531.6394174988015,,0.23753960011526942,2
3.0,2.0,0.45,3.0,27.430461269178107,True,1308.1661549064274,,0.24086000001989305,2
3.0,2.0,0.45,4.0,36.57394835890414,True,1263.8517331774594,,0.24537160014733672,2
3.0,2.0,0.45,5.0,45.71743544863018,True,1277.4950410604124,,0.2525954998563975,2
3.0,2.0,0.45,6.0,54.86092253835621,True,1312.9375548831715,,0.24744690000079572,2
3.0,2.0,0.45,8.0,73.14789671780828,True,1399.8721759011748,,0.2494795999955386,2
3.0,2.0,0.45,10.0,91.43487089726035,True,1482.9043577276534,,0.2484369999729097,2
3.0,2.0,0.6,2.0,22.906575051628778,True,1467.4240861923854,,0.26604870008304715,2
3.0,2.0,0.6,3.0,34.35986257744317,True,1300.646055532778,,0.2666080999188125,2
3.0,2.0,0.6,4.0,45.813150103257556,True,1267.9273446683437,,0.2637485999148339,2
3.0,2.0,0.6,5.0,57.266437629071945,True,1280.6282349773578,,0.2625148000661284,2
3.0,2.0,0.6,6.0,68.71972515488633,True,1310.0646723967582,,0.2576137001160532,2
3.0,2.0,0.6,8.0,91.62630020651511,True,1384.311217321477,,0.2594602999743074,2
3.0,2.0,0.6,10.0,114.53287525814389,True,1457.6139632799839,,0.2568536000326276,2
4.0,0.0,0.0,2.0,5.7454389426033945,True,3672.4485823386185,,0.13046279991976917,2
4.0,0.0,0.0,3.0,8.618158413905093,True,1989.4573337671868,,0.13006539992056787,2
4.0,0.0,0.0,4.0,11.490877885206789,True,1297.9486467568672,,0.12987810000777245,2
4.0,0.0,0.0,5.0,14.363597356508487,True,1280.5082026603745,,0.1295210998505354,2
4.0,0.0,0.0,6.0,17.236316827810185,True,1323.3054414992914,,0.12931489991024137,2
4.0,0.0,0.0,8.0,22.981755770413578,True,1425.9415062170594,,0.13098459993489087,2
4.0,0.0,0.0,10.0,28.727194713016974,True,1514.4253043537883,,0.13212900003418326,2
4.0,0.0,0.15,2.0,5.927640720521719,True,3598.4188935765865,,0.22633450012654066,2
4.0,0.0,0.15,3.0,8.891461080782578,True,1950.6828370231412,,0.22362799989059567,2
4.0,0.0,0.15,4.0,11.855281441043438,True,1281.4835129952885,,0.22980210022069514,2
4.0,0.0,0.15,5.0,14.819101801304296,True,1280.9356145667236,,0.22284750011749566,2
4.0,0.0,0.15,6.0,17.782922161565157,True,1327.6336243020444,,0.2266228999942541,2
4.0,0.0,0.15,8.0,23.710562882086876,True,1430.4757387926975,,0.2293825000524521,2
4.0,0.0,0.15,10.0,29.63820360260859,True,1517.5137520713213,,0.22624539979733527,2
4.0,0.0,0.3,2.0,6.225618925369388,True,3522.9887687765,,0.21792550012469292,2
4.0,0.0,0.3,3.0,9.338428388054082,True,1916.7584103027611,,0.2168902000412345,2
4.0,0.0,0.3,4.0,12.451237850738776,True,1271.985572925146,,0.21748069999739528,2
4.0,0.0,0.3,5.0,15.564047313423467,True,1287.338084755021,,0.21535179996863008,2
4.0,0.0,0.3,6.0,18.676856776108163,True,1335.2247206158215,,0.21706490009091794,2
4.0,0.0,0.3,8.0,24.902475701477552,True,1431.7893204498519,,0.21867039985954762,2
4.0,0.0,0.3,10.0,31.128094626846934,True,1511.6498836113017,,0.2157486998476088,2
4.0,0.0,0.45,2.0,6.525573730344858,True,3461.1349732997082,,0.2770674000494182,2
4.0,0.0,0.45,3.0,9.788360595517288,True,1459.4799850252034,,0.2734138001687825,2
4.0,0.0,0.45,4.0,13.051147460689716,True,1276.2156516260131,,0.27613990008831024,2
4.0,0.0,0.45,5.0,16.313934325862146,True,1301.9196085638491,,0.2744099998380989,2
4.0,0.0,0.45,6.0,19.576721191034576,True,1346.8818409941068,,0.27921529999002814,2
4.0,0.0,0.45,8.0,26.102294921379432,True,1429.3418961845434,,0.2792285999748856,2
4.0,0.0,0.45,10.0,32.62786865172429,True,1495.4214377376848,,0.2799176999833435,2
4.0,0.0,0.6,2.0,6.1773719167478145,True,3506.008240710891,,0.37934069987386465,2
4.0,0.0,0.6,3.0,9.26605787512172,True,1922.5964117168146,,0.37736760010011494,2
4.0,0.0,0.6,4.0,12.354743833495629,True,1294.8837389037913,,0.38268880010582507,2
4.0,0.0,0.6,5.0,15.443429791869535,True,1318.7150495269489,,0.3928670999594033,2
4.0,0.0,0.6,6.0,18.53211575024344,True,1364.527273894645,,0.3971101997885853,2
4.0,0.0,0.6,8.0,24.709487666991258,True,1440.1299308241146,,0.38574620010331273,2
4.0,0.0,0.6,10.0,30.88685958373907,True,1492.6956716410623,,0.39001299999654293,2
4.0,1.0,0.0,2.0,8.760036339923948,True,2327.215864080677,,0.13564680004492402,2
4.0,1.0,0.0,3.0,13.140054509885921,True,1376.4717878602669,,0.13386850012466311,2
4.0,1.0,0.0,4.0,17.520072679847896,True,1272.200470384727,,0.13285119994543493,2
4.0,1.0,0.0,5.0,21.90009084980987,True,1278.2246299175158,,0.13059769989922643,2
4.0,1.0,0.0,6.0,26.280109019771842,True,1316.126209793106,,0.13028649985790253,2
4.0,1.0,0.0,8.0,35.04014535969579,True,1410.9039498665893,,0.12813500012271106,2
4.0,1.0,0.0,10.0,43.80018169961974,True,1499.1551207679572,,0.1289913000073284,2
4.0,1.0,0.15,2.0,9.131495672528303,True,2254.711601386694,,0.20117249991744757,2
4.0,1.0,0.15,3.0,13.697243508792456,True,1349.8417954599852,,0.20039350003935397,2
4.0,1.0,0.15,4.0,18.262991345056605,True,1265.5856697056524,,0.20073050004430115,2
4.0,1.0,0.15,5.0,22.82873918132076,True,1277.9027637303957,,0.20030219992622733,2
4.0,1.0,0.15,6.0,27.39448701758491,True,1317.695438284523,,0.203601400135085,2
4.0,1.0,0.15,8.0,36.52598269011321,True,1412.1404525347277,,0.20046459999866784,2
4.0,1.0,0.15,10.0,45.65747836264152,True,1498.6954677778422,,0.20124169997870922,2
4.0,1.0,0.3,2.0,9.862642935877657,True,1815.8757419139174,,0.23423060006462038,2
