source_id _x _y pmRA pmDE Plx e_pmRA e_pmDE e_Plx Gmag BP_RP RUWE probs_final
50890380295925504 1.4663915970552976 -4.665624992542721 110.82941728825561 -39.74463652569421 5.979976798137927 0.24398278 0.15562822 0.22252806 18.281704 3.1560097 0.9912693 0.0
50898351755294208 1.2339821012534196 -4.61255918406028 0.040945914753338974 -4.498430494212173 4.151682834294469 0.97563225 0.59348965 0.78208727 19.74561 2.8274727 1.6704541 0.0
50915948238301568 1.728621503015432 -4.4421342824007795 -32.81999373446321 -29.003606343345876 5.324719146024054 0.104265206 0.07069293 0.09057363 17.193283 2.8561773 0.99262893 0.0
50929623414185984 1.5173447381017253 -4.434183429810576 34.24332119015226 -11.146715810903885 5.66033214810842 0.023959177 0.01411503 0.020131368 11.947586 1.1125851 1.2067379 0.0
50937148196801920 1.449799739279213 -4.2667469471066 31.710260422126286 -24.31287332320098 9.763294420748757 0.103012025 0.081096075 0.07424767 12.959442 1.7565165 2.79342 0.0
50978105004242688 0.2199100624483637 -4.844677615666818 -4.547067927395191 -3.317500418688817 5.313826488427758 0.028575426 0.022002188 0.02589707 10.342972 0.7621908 1.1876562 0.0
51005764593598336 0.377179328011928 -4.625483729794209 -10.032464574111163 -12.27684565780301 8.80341769684692 0.024178458 0.017652828 0.02069826 14.113912 2.2041903 1.0875821 0.0
51116368592446080 1.0640056286066157 -4.235095431832484 54.90374719232368 -49.2546799512162 4.043321244359492 0.022127613 0.012447948 0.017290732 12.834375 1.0291777 0.9882967 0.0
51260881354819968 2.2345568669500877 -4.152760497060937 36.9878629696791 -44.82997175871227 5.673059717301542 0.17707622 0.11988921 0.14308658 17.978554 3.049343 1.1202252 0.0
51261504127255296 2.3098214662235845 -4.129484186875125 9.034868115625668 -5.96295263534067 4.593758555624609 0.27297127 0.19090076 0.24567088 17.438519 2.8990383 2.298442 0.0026
51297444413411456 2.67086648220731 -3.7656281860199234 10.885520513981305 10.818074705346557 5.349374275308138 0.10614069 0.06184635 0.08571982 16.91766 2.6965084 1.0063633 0.0
51369526847118464 2.9454623276241594 -3.9467801571987846 -4.385721278102707 -99.55566300786886 8.887299875807095 0.42871445 0.2797298 0.39279896 19.609383 0.892395 0.9854628 0.0
51398595186022400 3.0715501285052023 -3.5128380972792717 18.683341528625622 -44.0034709596904 7.762467469564216 0.30471778 0.19211002 0.2724573 19.03875 3.478899 1.0166264 0.9419
51427014987045504 3.0919970837553796 -3.3620121664425455 8.02420596500751 -15.66563985247814 5.595979866051182 0.04936005 0.033197246 0.046292875 15.91249 2.4134388 1.0668904 0.0
51453162747983872 2.722089103127466 -3.3762769980273326 8.991529945244785 -16.569258055493936 6.121906511186249 0.018444251 0.014208704 0.01611546 12.282762 1.2174225 1.0442766 0.0
51458591586515968 2.406222306238226 -3.433727991275804 27.962639665841326 6.249356846392882 4.831218727704891 0.050306406 0.031683348 0.04129854 13.646984 1.6007309 2.6064668 0.0
51470583135187840 2.5674170141234907 -3.2208158716881683 178.7237265485728 -73.73056491416047 10.51162844884727 0.05695677 0.04300715 0.048170153 16.093317 2.7578545 1.0552891 0.0
51489240473635968 3.016125758382188 -3.024084478214108 39.54373903037606 -32.88728297788774 4.544275388189265 0.75509477 0.5486121 0.6181408 17.670988 2.6718788 5.4727435 0.0
51494531872918656 2.875164007089681 -3.0993291634029445 7.905494251056645 -5.668808426843038 7.355400996026416 0.03297632 0.020364985 0.027751202 14.154475 2.1344614 1.3758379 0.0
51516796983520384 1.629181117429189 -3.815682819127069 3.5464841954719506 -18.376334050068138 4.710631634830499 0.02243616 0.014589717 0.01963364 14.19573 1.7776566 1.0179033 0.0964
