sample,geometry,radius_inner_pc,radius_pc,projection,alpha,alpha_err,n
final_current_mass_projected_annulus,annulus,4.0,8.0,p001,1.8350000000000002,0.21650000000000003,66
final_current_mass_projected_annulus,annulus,8.0,11.68,p001,1.9220000000000002,0.24550000000000005,53
final_current_mass_projected_annulus,annulus,11.68,20.0,p001,1.8960000000000001,0.2849999999999999,39
final_current_mass_projected_annulus,annulus,0.0,2.0,p002,1.346,0.5260000000000001,10
final_current_mass_projected_annulus,annulus,2.0,4.0,p002,1.536,0.4095000000000001,17
final_current_mass_projected_annulus,annulus,4.0,8.0,p002,1.8840000000000001,0.21350000000000002,69
final_current_mass_projected_annulus,annulus,8.0,11.68,p002,1.731,0.261,44
final_current_mass_projected_annulus,annulus,11.68,20.0,p002,2.4690000000000003,0.30099999999999993,45
final_current_mass_projected_annulus,annulus,0.0,2.0,p003,nan,nan,9
final_current_mass_projected_annulus,annulus,2.0,4.0,p003,1.8370000000000002,0.40500000000000014,19
final_current_mass_projected_annulus,annulus,4.0,8.0,p003,1.8130000000000002,0.20799999999999996,71
final_current_mass_projected_annulus,annulus,8.0,11.68,p003,1.8290000000000002,0.278,40
final_current_mass_projected_annulus,annulus,11.68,20.0,p003,2.406,0.2965,45
final_current_mass_projected_annulus,annulus,0.0,2.0,p004,1.324,0.5,11
final_current_mass_projected_annulus,annulus,2.0,4.0,p004,1.774,0.39050000000000007,20
final_current_mass_projected_annulus,annulus,4.0,8.0,p004,1.9160000000000001,0.22499999999999998,63
final_current_mass_projected_annulus,annulus,8.0,11.68,p004,1.905,0.2569999999999999,48
final_current_mass_projected_annulus,annulus,11.68,20.0,p004,1.969,0.263,47
final_current_mass_projected_annulus,annulus,0.0,2.0,p005,0.923,0.49450000000000005,11
final_current_mass_projected_annulus,annulus,2.0,4.0,p005,1.9620000000000002,0.36049999999999993,25
final_current_mass_projected_annulus,annulus,4.0,8.0,p005,1.8670000000000002,0.24050000000000005,54
final_current_mass_projected_annulus,annulus,8.0,11.68,p005,2.017,0.245,55
final_current_mass_projected_annulus,annulus,11.68,20.0,p005,2.026,0.28500000000000003,41
final_current_mass_projected_annulus,annulus,0.0,2.0,p006,1.439,0.5050000000000001,11
final_current_mass_projected_annulus,annulus,2.0,4.0,p006,1.6700000000000002,0.35050000000000003,24
final_current_mass_projected_annulus,annulus,4.0,8.0,p006,1.8830000000000002,0.23099999999999998,59
final_current_mass_projected_annulus,annulus,8.0,11.68,p006,1.923,0.23449999999999993,58
final_current_mass_projected_annulus,annulus,11.68,20.0,p006,2.045,0.2935,39
final_current_mass_projected_annulus,annulus,0.0,2.0,p007,nan,nan,6
final_current_mass_projected_annulus,annulus,2.0,4.0,p007,1.7870000000000001,0.45199999999999996,15
final_current_mass_projected_annulus,annulus,4.0,8.0,p007,1.8090000000000002,0.22599999999999987,60
final_current_mass_projected_annulus,annulus,8.0,11.68,p007,1.903,0.23350000000000004,58
final_current_mass_projected_annulus,annulus,11.68,20.0,p007,2.076,0.2715000000000001,46
final_current_mass_projected_annulus,annulus,0.0,2.0,p008,1.499,0.40800000000000003,17
final_current_mass_projected_annulus,annulus,2.0,4.0,p008,1.443,0.384,19
final_current_mass_projected_annulus,annulus,4.0,8.0,p008,2.153,0.23399999999999999,64
final_current_mass_projected_annulus,annulus,8.0,11.68,p008,1.774,0.24849999999999983,49
final_current_mass_projected_annulus,annulus,11.68,20.0,p008,1.9360000000000002,0.27349999999999997,43
