sample,geometry,radius_inner_pc,radius_pc,projection,alpha,alpha_err,n
final_current_mass_projected_annulus,annulus,0.0,2.0,p000,2.9290000000000003,0.6935,11
final_current_mass_projected_annulus,annulus,2.0,4.0,p000,1.776,0.31299999999999983,31
final_current_mass_projected_annulus,annulus,4.0,8.0,p000,2.261,0.22599999999999998,72
final_current_mass_projected_annulus,annulus,8.0,11.68,p000,1.7570000000000001,0.29799999999999993,34
final_current_mass_projected_annulus,annulus,11.68,20.0,p000,2.06,0.3245000000000001,32
final_current_mass_projected_annulus,annulus,0.0,2.0,p001,nan,nan,7
final_current_mass_projected_annulus,annulus,2.0,4.0,p001,1.477,0.3285,26
final_current_mass_projected_annulus,annulus,4.0,8.0,p001,2.2070000000000003,0.25549999999999995,55
final_current_mass_projected_annulus,annulus,8.0,11.68,p001,2.18,0.26649999999999996,50
final_current_mass_projected_annulus,annulus,11.68,20.0,p001,2.1300000000000003,0.2559999999999999,53
final_current_mass_projected_annulus,annulus,0.0,2.0,p002,nan,nan,7
final_current_mass_projected_annulus,annulus,2.0,4.0,p002,1.453,0.31599999999999995,28
final_current_mass_projected_annulus,annulus,4.0,8.0,p002,2.265,0.2570000000000001,56
final_current_mass_projected_annulus,annulus,8.0,11.68,p002,2.188,0.2669999999999999,50
final_current_mass_projected_annulus,annulus,11.68,20.0,p002,2.257,0.29599999999999993,42
final_current_mass_projected_annulus,annulus,0.0,2.0,p003,1.7020000000000002,0.5475000000000001,10
final_current_mass_projected_annulus,annulus,2.0,4.0,p003,1.308,0.3525000000000001,22
final_current_mass_projected_annulus,annulus,4.0,8.0,p003,2.173,0.23299999999999998,65
final_current_mass_projected_annulus,annulus,8.0,11.68,p003,2.688,0.357,36
final_current_mass_projected_annulus,annulus,11.68,20.0,p003,2.1470000000000002,0.2819999999999999,44
final_current_mass_projected_annulus,annulus,0.0,2.0,p004,1.6660000000000001,0.519,11
final_current_mass_projected_annulus,annulus,2.0,4.0,p004,2.121,0.346,29
final_current_mass_projected_annulus,annulus,4.0,8.0,p004,1.862,0.23599999999999988,56
final_current_mass_projected_annulus,annulus,8.0,11.68,p004,2.3810000000000002,0.29500000000000015,45
final_current_mass_projected_annulus,annulus,11.68,20.0,p004,2.258,0.2895000000000001,44
final_current_mass_projected_annulus,annulus,0.0,2.0,p005,2.4330000000000003,0.637,10
final_current_mass_projected_annulus,annulus,2.0,4.0,p005,1.8310000000000002,0.34550000000000003,26
final_current_mass_projected_annulus,annulus,4.0,8.0,p005,1.9720000000000002,0.2430000000000001,55
final_current_mass_projected_annulus,annulus,8.0,11.68,p005,2.21,0.2679999999999999,50
final_current_mass_projected_annulus,annulus,11.68,20.0,p005,2.077,0.32100000000000006,33
final_current_mass_projected_annulus,annulus,0.0,2.0,p006,1.8130000000000002,0.5569999999999999,10
final_current_mass_projected_annulus,annulus,2.0,4.0,p006,1.6260000000000001,0.3065,31
final_current_mass_projected_annulus,annulus,4.0,8.0,p006,2.153,0.24549999999999994,58
final_current_mass_projected_annulus,annulus,8.0,11.68,p006,2.486,0.3290000000000002,38
final_current_mass_projected_annulus,annulus,11.68,20.0,p006,2.2840000000000003,0.2755000000000001,49
final_current_mass_projected_annulus,annulus,0.0,2.0,p007,2.777,0.6975,10
final_current_mass_projected_annulus,annulus,2.0,4.0,p007,1.8290000000000002,0.31600000000000006,31
final_current_mass_projected_annulus,annulus,4.0,8.0,p007,2.094,0.22049999999999992,70
final_current_mass_projected_annulus,annulus,8.0,11.68,p007,2.125,0.35250000000000004,28
final_current_mass_projected_annulus,annulus,11.68,20.0,p007,2.021,0.275,44
final_current_mass_projected_annulus,annulus,0.0,2.0,p008,1.7040000000000002,0.43200000000000016,16
final_current_mass_projected_annulus,annulus,2.0,4.0,p008,1.9720000000000002,0.3474999999999999,27
final_current_mass_projected_annulus,annulus,4.0,8.0,p008,2.302,0.242,64
final_current_mass_projected_annulus,annulus,8.0,11.68,p008,1.6900000000000002,0.2995000000000001,33
final_current_mass_projected_annulus,annulus,11.68,20.0,p008,2.5,0.3660000000000001,31
final_current_mass_projected_annulus,annulus,0.0,2.0,p009,2.354,0.5464999999999999,13
final_current_mass_projected_annulus,annulus,2.0,4.0,p009,1.677,0.3664999999999998,22
final_current_mass_projected_annulus,annulus,4.0,8.0,p009,1.951,0.238,57
final_current_mass_projected_annulus,annulus,8.0,11.68,p009,2.387,0.3055000000000001,42
final_current_mass_projected_annulus,annulus,11.68,20.0,p009,2.198,0.26,53
final_current_mass_projected_annulus,annulus,0.0,2.0,p010,nan,nan,6
final_current_mass_projected_annulus,annulus,2.0,4.0,p010,1.592,0.3005,32
final_current_mass_projected_annulus,annulus,4.0,8.0,p010,1.967,0.23849999999999993,57
final_current_mass_projected_annulus,annulus,8.0,11.68,p010,2.351,0.2995000000000001,43
final_current_mass_projected_annulus,annulus,11.68,20.0,p010,2.053,0.2735000000000001,45
final_current_mass_projected_annulus,annulus,0.0,2.0,p011,2.116,0.563,11
final_current_mass_projected_annulus,annulus,2.0,4.0,p011,1.5850000000000002,0.3394999999999999,25
final_current_mass_projected_annulus,annulus,4.0,8.0,p011,2.174,0.23850000000000005,62
final_current_mass_projected_annulus,annulus,8.0,11.68,p011,2.173,0.27749999999999997,46
final_current_mass_projected_annulus,annulus,11.68,20.0,p011,2.2800000000000002,0.29799999999999993,42
final_current_mass_projected_annulus,annulus,0.0,2.0,p012,1.7890000000000001,0.555,10
final_current_mass_projected_annulus,annulus,2.0,4.0,p012,2.0020000000000002,0.32599999999999996,31
final_current_mass_projected_annulus,annulus,4.0,8.0,p012,2.221,0.23049999999999993,68
final_current_mass_projected_annulus,annulus,8.0,11.68,p012,1.83,0.2935,36
final_current_mass_projected_annulus,annulus,11.68,20.0,p012,2.029,0.30399999999999994,36
final_current_mass_projected_annulus,annulus,0.0,2.0,p013,nan,nan,5
final_current_mass_projected_annulus,annulus,2.0,4.0,p013,1.6880000000000002,0.279,38
final_current_mass_projected_annulus,annulus,4.0,8.0,p013,2.3680000000000003,0.256,59
final_current_mass_projected_annulus,annulus,8.0,11.68,p013,2.176,0.3014999999999999,39
